IFDIFF__L1,IFH__L1,CELL__chatbot__L1,CELL__dashboard__L1,IFDIFF__L2,IFH__L2,CELL__chatbot__L2,CELL__dashboard__L2,IFDIFF__L3,IFH__L3,CELL__chatbot__L3,CELL__dashboard__L3,IFDIFF__L4,IFH__L4,CELL__chatbot__L4,CELL__dashboard__L4,IFDIFF__L5,IFH__L5,CELL__chatbot__L5,CELL__dashboard__L5,DLGRAD__chatbot,DLH__chatbot,DLGRAD__dashboard,DLH__dashboard,DID__HIGH_LOW
-0.04190727879296463,-0.10262732293060717,0.8088596861173017,0.7669524073243371,0.026844292530816105,0.06478064907661674,0.7661147592849987,0.7929590518158148,-0.014131357461723004,-0.03210071566827155,0.7440799665206427,0.7299486090589197,-0.09833746314634362,-0.2189196646424385,0.7656192926528201,0.6672818295064765,-0.011373953028918748,-0.026399664543828916,0.7593746962725945,0.7480007432436757,-0.04948498984470728,-0.12045182142020083,-0.0189516640806614,-0.04422416303342258,0.030533325764045882
-0.05613748845502453,-0.1323894100151377,0.7919382624711068,0.7358007740160822,0.10751365896986909,0.26879028722676956,0.7419490350837649,0.849462694053634,-0.002239135452668517,-0.005151012498793683,0.7481756771831481,0.7459365417304796,-0.037959814683453,-0.08277571316955679,0.7177527785350155,0.6797929638515625,-0.0021120030580080718,-0.004916140413123493,0.7568644858264394,0.7547524827684313,-0.035073776644667376,-0.08396998549049606,0.018951708752349083,0.04350328411151816,0.05402548539701646
-0.032372792204234946,-0.07917974890315449,0.8036287610990175,0.7712559688947825,-0.00048503865888960274,-0.001204233448647507,0.7965023470721975,0.7960173084133079,-0.03435141619226845,-0.07533092903938265,0.7218704385281797,0.6875190223359112,-0.17808650876138743,-0.3949520459536333,0.7947739487550424,0.6166874399936549,-0.06041928030295196,-0.13937139707758384,0.778126436345044,0.717707156042092,-0.025502324753973515,-0.06273436027535251,-0.05354881285269053,-0.12292600844978185,-0.028046488098717015
-0.0878459398435123,-0.20533937279087144,0.8001233139865328,0.7122773741430205,0.04524458690474409,0.11702937911749034,0.7936366005430241,0.8388811874477682,-0.017997558706078887,-0.03997953178047586,0.7264882746355686,0.7084907159294898,-0.024334556063897672,-0.057413019167989354,0.7772016117371624,0.7528670556732647,-0.0003514449988024637,-0.0008263105935419901,0.7630527664654755,0.762701321466673,-0.03707054752105732,-0.08979485255368846,0.05042394732365252,0.11471820964364099,0.08749449484470984
-0.04404243863771584,-0.10439282156426177,0.7896969737330412,0.7456545350953253,0.001228376314691526,0.002937662449513212,0.773525101812048,0.7747534781267396,0.007526261465260697,0.017187928364348792,0.7375903490377337,0.7451166105029944,-0.10184001283632871,-0.23748617901806157,0.8045472714559585,0.7027072586196298,-0.052704505889500486,-0.12279533839275336,0.7818981233132205,0.72919361742372,-0.0077988504198206465,-0.019009867838936767,-0.01646091767160529,-0.037412384667428356,-0.008662067251784644
-0.07393829806085972,-0.1808591581628627,0.8228716690633396,0.7489333710024799,0.048271856109411204,0.11155274592310382,0.7255816417245464,0.7738534978339576,-0.03622165270689581,-0.08126898877715139,0.744289676041271,0.7080680233343752,-0.028890313532649814,-0.06736525236465774,0.7712213548701685,0.7423310413375187,-0.003909729247894567,-0.009191408271235879,0.7647465882687378,0.7608368590208432,-0.05812508079460188,-0.14399340018139073,0.011903488018363273,0.02767434971023608,0.07002856881296515
-0.009794658804263223,-0.023423958222443364,0.7790045175520962,0.769209858747833,0.1855221376644819,0.4465869910398419,0.6734583889652028,0.8589805266296847,-0.04388072941313359,-0.09498159144541196,0.7125207343797433,0.6686400049666097,-0.09896057638469347,-0.22244545685135364,0.77450451601285,0.6755439396281565,-0.01627318102741382,-0.03948726738309283,0.7911742277986219,0.7749010467712081,0.012169710246525689,0.029629927756386287,0.005691188023375093,0.013566618595736823,-0.006478522223150596
-0.06738561934029552,-0.15759711516346364,0.7913384098897375,0.723952790549442,0.09066575497437845,0.23048626810225814,0.7601582657421315,0.85082402071651,0.00419295530676822,0.009302831750719331,0.7143536368751912,0.7185465921819594,-0.10004020666829005,-0.2184762260204951,0.7475611090574268,0.6475209023891367,-0.04688521420514069,-0.10974854530642819,0.7824974862572319,0.7356122720520912,-0.008840923632505548,-0.021591377014757995,0.011659481502649283,0.026257192842277455,0.02050040513515483
-0.03317327770007461,-0.0775606020369537,0.7751859352546626,0.742012657554588,0.07204322333312962,0.17639545793035794,0.75054210824446,0.8225853315775896,0.03228024928238338,0.07441511572563853,0.7321686516218264,0.7644489009042098,-0.13955156964344972,-0.30852978097339023,0.7765364015726849,0.6369848319292352,-0.027793129518378645,-0.06523736990457474,0.7753551240540345,0.7475619945356559,0.0001691887993718888,0.0004053358003806018,0.005549336981067854,0.01272856793275956,0.005380148181695965
-0.016690041920775167,-0.039990020543190674,0.783592450773631,0.7669024088528559,0.0893620382627125,0.2083261192831114,0.7095362652145581,0.7988983034772706,0.012611997981495149,0.029335991244799242,0.7489299121847707,0.7615419101662658,-0.09461553179395288,-0.20684361358401304,0.7462748077178739,0.651659275923921,-0.015318366917117854,-0.03492702176124629,0.7476771079803651,0.7323587410632473,-0.035915342793265914,-0.08484119319147343,-0.0345436677896086,-0.07977819440952905,0.0013716750036573133
-0.058599049318256324,-0.13409692068165668,0.7711452716466792,0.7125462223284229,-0.14197158778052743,-0.3063873207751031,0.7521366255474865,0.6101650377669591,0.012007938565079534,0.02768314745713374,0.7426431192570262,0.7546510578221057,-0.139313802321139,-0.32339951405914524,0.8169937801232053,0.6776799778020663,0.0015493773046322268,0.003802051994745259,0.7889397100190495,0.7904890873236817,0.01779443837237027,0.042966996351207154,0.07794286499525882,0.1808659690276091,0.06014842662288855
-0.028124748515586884,-0.06658691162258457,0.7813690833211312,0.7532443348055443,0.043992370035425776,0.1044857567554418,0.7470179382295883,0.7910103082650141,-0.0771832343225558,-0.1661283257359658,0.721397524613724,0.6442142902911682,0.04168513999433421,0.10301399325293925,0.7722122160050552,0.8138973559993894,-0.029495876553848,-0.06758011870098857,0.7583955412642668,0.7288996647104188,-0.022973542056864416,-0.05459605929687328,-0.02434467009512553,-0.05558926637527728,-0.0013711280382611157
-0.07526469230534871,-0.1787569326441223,0.80535003829555,0.7300853459902013,0.06218177079860754,0.1436629848919302,0.7179348842334464,0.780116655032054,0.026605671914879725,0.05998325587909825,0.717251053857976,0.7438567257728558,-0.13455877491668466,-0.29326026620306767,0.7600038804807104,0.6254451055640258,-0.003330670087783094,-0.007888565527735203,0.7694946057897281,0.766163935701945,-0.035855432505821905,-0.08770774666159742,0.036078589711743714,0.08316062045478967,0.07193402221756562
-0.02714143506664446,-0.063629340500162,0.7741860403909496,0.7470446053243052,0.0982285022520657,0.23098630307048396,0.710583178303373,0.8088116805554387,-0.004380074052555805,-0.009932552819738039,0.7378426831846182,0.7334626091320624,-0.13045554026088568,-0.2851179751379882,0.7612706803890453,0.6308151401281596,-0.06322350491405604,-0.1479339023769044,0.7897777796374568,0.7265542747234007,0.015591739246507141,0.037766947164161735,-0.02049033060090444,-0.046537614712580666,-0.03608206984741158
-0.08945540936136853,-0.21356071047090763,0.8149786525292377,0.7255232431678692,0.08573313268267135,0.20499674926813416,0.7286126345670665,0.8143457672497378,-0.013533180043089121,-0.030478293282274915,0.7365766026566397,0.7230434226135506,0.01676077421380917,0.035631776657339076,0.6610369508007098,0.677797725014519,-0.01153588971193198,-0.027696577727991833,0.7823434597855292,0.7708075700735972,-0.03263519274370852,-0.08144438246025842,0.045284326905728034,0.10441975028265738,0.07791951964943655
-0.07597567707630581,-0.17904700190676603,0.8004834020769204,0.7245077250006146,0.0995284559553693,0.22904530104040166,0.6942903316004991,0.7938187875558684,0.002466548339526753,0.005635523549824661,0.7405030043230764,0.7429695526626031,-0.16957107067968447,-0.36496795693684736,0.7599208331833202,0.5903497625036357,-0.0364032164760677,-0.07976886358895685,0.7220644743349681,0.6856612578589004,-0.07841892774195225,-0.18450833193202776,-0.038846467141714136,-0.08523019361421857,0.03957246060023811
0.019218918011338237,0.04369285106112386,0.728007471966874,0.7472263899782122,0.030845251080255376,0.07442244131494213,0.763923119104788,0.7947683701850434,-0.0019869850361832198,-0.004643338269616937,0.7596097341857089,0.7576227491495257,-0.05497174723342202,-0.1229066773392431,0.7500062605857263,0.6950345133523043,-0.06860140603344977,-0.15886187479351976,0.7847647947869946,0.7161633887535448,0.05675732282012058,0.13242114236302482,-0.03106300122466743,-0.0701335834916188,-0.08782032404478801
-0.04515732945725082,-0.10581632656021833,0.7824311804914442,0.7372738510341934,0.06180405802235078,0.15482228135343234,0.7687404420329047,0.8305445000552555,-0.015235270457455763,-0.0347684090994842,0.7483459271484408,0.7331106566909851,-0.038334856384627414,-0.08768644438929973,0.7613188574033485,0.7229840010187211,-0.03615833051679729,-0.08618365537130357,0.7896154190997136,0.7534570885829163,0.007184238608269333,0.017518360243221398,0.016183237548722862,0.03715103143213616,0.008998998940453529
-0.025604809014886154,-0.06106623642171227,0.7849556634680659,0.7593508544531797,0.04516588253619025,0.11548567161016399,0.7881450010992236,0.8333108836354138,0.01891784179313749,0.042529010953402224,0.7187514244976634,0.7376692662908009,-0.07722415410640238,-0.17292999561751277,0.7615698993146774,0.6843457452082751,-0.100059081719017,-0.24386962414175883,0.8322059461984942,0.7321468644794772,0.047250282730428306,0.12030869819699808,-0.027203989973702547,-0.062494689523048486,-0.07445427270413085
-0.07449114767785758,-0.1768036952507832,0.8045728910199758,0.7300817433421182,0.05323336821912206,0.13290627074385197,0.7716162773122791,0.8248496455314012,0.02292460981911837,0.05183083395412469,0.7215469160081307,0.7444715258272491,-0.06762496403299845,-0.14607469933395034,0.7211887124516515,0.6535637484186531,-0.06400458586363322,-0.14126371827752515,0.7421225738866819,0.6781179880230487,-0.06245031713329385,-0.14948281945471065,-0.05196375531906949,-0.11394284248145259,0.01048656181422436
-0.07829081217974221,-0.18367107969182817,0.798422131802425,0.7201313196226828,-0.05225688758440117,-0.12172236983323881,0.7815128494055245,0.7292559618211233,-0.1003881813231694,-0.21520126271566742,0.7267897281866884,0.626401546863519,-0.08882369513612798,-0.2041848591953055,0.7882927843154346,0.6994690891793066,-0.07920961627412648,-0.19158481003859906,0.8185701130429189,0.7393604967687925,0.020147981240493884,0.05121991500729628,0.01922917714610961,0.04330618466052538,-0.0009188040943842735
-0.06571786425825199,-0.15349224088244018,0.7896398823198184,0.7239220180615664,0.09102282676751072,0.2144057655345848,0.7158061725485968,0.8068289993161075,-0.04087911335982364,-0.08978331539982798,0.7265198464390643,0.6856407330792407,-0.057466684539832835,-0.133192144980681,0.780304181336471,0.7228374967966381,-0.005552288763296609,-0.012966438246457379,0.7609145440983704,0.7553622553350738,-0.02872533822144796,-0.06885110573355391,0.03144023727350742,0.07167469690242889,0.06016557549495538
-0.05034177995900857,-0.11976262134639493,0.7950519946177046,0.744710214658696,0.08418649396270483,0.1940797777190557,0.7042289439916373,0.7884154379543421,-0.1691991848089116,-0.3581484738951981,0.7383419553047906,0.569142770495879,-0.12865656881297438,-0.2953670761216465,0.8043449358660575,0.6756883670530831,-0.024928316904956116,-0.058007833717880875,0.7678391669284211,0.742910850023465,-0.02721282768928346,-0.06587678754191684,-0.0017993646352310044,-0.004121999913402785,0.025413463054052454
-0.07335873173375229,-0.17322242230151064,0.800645304948307,0.7272865732145547,0.06894109836750872,0.1672055129154022,0.7466803733281079,0.8156214716956166,-0.004252173545215898,-0.00937003623958077,0.7120263881912091,0.7077742146459932,-0.09895326219452505,-0.22328333665138067,0.7777836831220591,0.6788304209275341,0.00643952011055704,0.015359074700762587,0.7691938141297424,0.7756333342402995,-0.031451490818564576,-0.07659275792450826,0.048346761025744756,0.11198873907776496,0.07979825184430933
-0.04296642373262005,-0.09966622438164974,0.7741437712596012,0.7311773475269812,0.01634317017755882,0.04083725379932224,0.7914586461011431,0.807801816278702,-0.06941011892320592,-0.1503835224426977,0.7253870119750699,0.655976893051864,-0.12740950805629192,-0.27437174343494375,0.7436688193877328,0.6162593113314409,0.0026016814171299085,0.00617923754441474,0.7683794034151722,0.7709810848323021,-0.005764367844429019,-0.01372426066179333,0.03980373730532094,0.09212120126427115,0.04556810514974996
-0.14029710224853376,-0.3238717689680659,0.8132988363160921,0.6730017340675584,0.007994187138991249,0.01852490615478386,0.7485198396220255,0.7565140267610168,-0.06062326098984139,-0.138032318181732,0.7680721670932388,0.7074489061033974,-0.15180903385881317,-0.3335157634313213,0.7752921389314856,0.6234831050726725,-0.03876160755795022,-0.09106509763346304,0.7812144141351326,0.7424528065771824,-0.032084422180959526,-0.0798595350108724,0.06945107250962401,0.15294713632373047,0.10153549469058354
-0.04197497939306405,-0.0969158603485547,0.7702362606156318,0.7282612812225677,-0.02650339191837503,-0.058866752384037824,0.7304988719656214,0.7039954800472463,-0.03679472980237197,-0.0815730352189985,0.7336888907352535,0.6968941609328815,-0.10699297234885508,-0.2497217059724155,0.8073846308568546,0.7003916585079996,-0.014713421900652168,-0.03576236794115362,0.7914133283628049,0.7766999064621527,0.021177067747173095,0.05120429492814038,0.048438625239584976,0.11235778733554147,0.02726155749241188
-0.025512516421062115,-0.060220491498284456,0.778088277973425,0.7525757615523628,0.03139931667978513,0.07157429300417917,0.7238636053124509,0.755262921992236,0.0011365389045188135,0.0025711412412330326,0.7331052601173088,0.7342417990218276,-0.08065857368619411,-0.1887265022484388,0.7976370005756931,0.716978426889499,-0.08174893104887926,-0.19265969407903416,0.8030852961028313,0.721336365053952,0.024997018129406356,0.06145884808533442,-0.031239396498410787,-0.07098035449541529,-0.056236414627817144
-0.05767230107104693,-0.13347084061721004,0.7793054062106043,0.7216331051395574,0.013446602495646442,0.03008909879875654,0.7174649080900218,0.7309115105856683,0.04335790188758304,0.101218429382123,0.7355784667647325,0.7789363686523155,-0.08050221084857245,-0.1816670050515874,0.7697232302605558,0.6892210194119833,-0.009771640323802067,-0.023222389702981072,0.774926442963887,0.765154802640085,-0.004378963246717271,-0.010521884830129391,0.04352169750052759,0.09972656608409958,0.04790066074724486
-0.04016924740613437,-0.09093104827495457,0.7537616418555565,0.7135923944494221,-0.07928574746561212,-0.17649235595103163,0.7571217387082422,0.67783599124263,0.0076309003881442905,0.017157203917246733,0.7246065627073008,0.7322374630954451,-0.06777487546237704,-0.1489926267291386,0.7399400959022157,0.6721652204398386,0.023287558032309752,0.05535409991644613,0.7583730567985797,0.7816606148308894,0.0046114149430231954,0.010737997667344068,0.06806822038146731,0.15702314585874477,0.06345680543844412
-0.08551168971280743,-0.20113231431022704,0.8034162849887382,0.7179045952759308,0.054167061835603825,0.12247233885359798,0.7051684104280885,0.7593354722636924,-0.014907264090351258,-0.034108378186428645,0.750242781210444,0.7353355171200927,-0.07308390409255694,-0.17197813589520594,0.7981794830055772,0.7250955789130202,-0.014072393570106256,-0.03160063443863059,0.7343261478250688,0.7202537542549625,-0.06909013716366941,-0.16430491538168912,0.0023491589790317624,0.005226764489907332,0.07143929614270117
-0.06377167894552249,-0.14657687533036778,0.776933390947199,0.7131617120016766,0.03160448649381775,0.0772352324571024,0.7711663479327769,0.8027708344265947,-0.03169624225339218,-0.07092395001207552,0.7397440984921984,0.7080478562388062,-0.04603096274253993,-0.10640451168785248,0.7730161061193823,0.7269851433768424,-0.05523183411321342,-0.13254064293029222,0.8028603030661349,0.7476284689529215,0.02592691211893583,0.06366990845938592,0.0344667569512449,0.07770614085946148,0.008539844832309074
-0.08012153934099375,-0.19062066490407803,0.8086431571673453,0.7285216178263515,0.14873517929501778,0.34613480355456994,0.6738613458456083,0.8225965251406261,-0.055904750680000226,-0.1204066431522044,0.7124560606990848,0.6565513100190846,-0.05938525301712261,-0.1301534989437041,0.7330325888618616,0.673647335844739,0.023799846231511768,0.05579474413672214,0.7487642955137975,0.7725641417453093,-0.05987886165354772,-0.1445413495564556,0.0440425239189578,0.10187405948434458,0.10392138557250552
-0.06541314664801179,-0.1547870427217477,0.798463472811226,0.7330503261632142,0.019655228448711926,0.046517628898826935,0.7573710341233301,0.777026262572042,-0.060979052610194984,-0.13426137770007163,0.7383682383902229,0.6773891857800279,-0.12440865212371854,-0.28687052664648216,0.8059086176819772,0.6814999655582586,-0.007203135574597508,-0.017695272893433867,0.7939233462414036,0.7867202106668061,-0.004540126569822389,-0.011270821882078952,0.05366988450359189,0.12582094794623488,0.05821001107341428
-0.08631615973898887,-0.21030418098021686,0.8260530391736509,0.739736879434662,-0.01127104692361569,-0.02528267996575284,0.7320037839788961,0.7207327370552804,-0.07742547452813209,-0.16678616235326094,0.7224615494116158,0.6450360748834837,-0.07220561936444347,-0.1647800135871076,0.7751867813177928,0.7029811619533494,-0.06960572327100045,-0.17199004507039062,0.8266490693790763,0.7570433461080759,0.0005960302054254241,0.001573439489378714,0.017306466673413845,0.039887575399204955,0.01671043646798842
-0.06818942552979523,-0.16271906915657208,0.8052220917758285,0.7370326662460333,-0.0001611128002868556,-0.00039258692299259934,0.7857062249957947,0.7855451121955078,0.08382379348345048,0.19119353361069802,0.6961570983878994,0.7799808918713499,-0.16927952546963432,-0.39125237372702193,0.8257129499239251,0.6564334244542908,-0.06718264425750864,-0.16062708603407838,0.8060022202135544,0.7388195759560457,0.0007801284377259021,0.0019713727482324472,0.0017869097100124964,0.004063355870726149,0.0010067812722865943
-0.05958236284976126,-0.13769806258564188,0.7791430322898659,0.7195606694401047,0.01958323190466671,0.04461813367458456,0.7295820437285446,0.7491652756332113,-0.03464371254594112,-0.07684026061259397,0.733104469086049,0.6984607565401079,-0.01161036158414741,-0.025310288129799963,0.7046957079366637,0.6930853463525163,-0.04537208325613251,-0.10182318607380525,0.7488255831717487,0.7034534999156162,-0.03031744911811718,-0.07142981035982476,-0.01610716952448843,-0.035554933847988135,0.01421027959362875
