adj_mean_chatbot,adj_mean_dashboard,adj_diff_interface,adj_ratio_interface,complexity_mean__easy,complexity_mean__mid,complexity_mean__hard,complexity_diff__mid_vs_easy,complexity_ratio__mid_vs_easy,complexity_pct__mid_vs_easy,complexity_diff__hard_vs_easy,complexity_ratio__hard_vs_easy,complexity_pct__hard_vs_easy,complexity_diff__hard_vs_mid,complexity_ratio__hard_vs_mid,complexity_pct__hard_vs_mid
217.4881981258539,222.54708279225787,-5.058884666403969,0.9772682499229778,95.4140522183883,195.06554913473857,369.57332002404087,99.65149691635027,2.0444111176440036,104.44111176440036,274.1592678056526,3.8733636338821826,287.3363633882183,174.5077708893023,1.894610922653306,89.4610922653306
214.13762101192165,213.89892339868035,0.23869761324129968,1.001115936487424,106.14197354143174,187.24514889436296,348.6676941801083,81.10317535293122,1.7641008796701259,76.41008796701259,242.52572063867655,3.284918138854922,228.4918138854922,161.42254528574534,1.8620920020566951,86.20920020566952
206.29806990866132,235.8182085803091,-29.52013867164777,0.8748182388062093,102.11535431598297,209.4490698596124,351.6099935578603,107.33371554362942,2.051102610989322,105.1102610989322,249.49463924187734,3.443262728833589,244.32627288335888,142.16092369824793,1.6787374314602317,67.87374314602317
218.8443011281134,217.75247360612596,1.091827521987426,1.0050140763221012,105.01891718167118,193.83524380518884,356.04100111449895,88.81632662351765,1.8457174098441251,84.57174098441251,251.02208393282777,3.3902558764587827,239.02558764587826,162.20575730931012,1.8368228301780483,83.68228301780482
212.95361239736658,208.50168842069908,4.451923976667501,1.0213519804582336,100.6397597833981,192.60748720830838,338.935704235392,91.96772742491028,1.9138309513342222,91.38309513342222,238.29594445199388,3.36781114109241,236.78111410924097,146.3282170270836,1.7597223718973452,75.97223718973451
208.33760047611233,220.9306065800948,-12.593006103982475,0.9430001741319753,98.18240390700488,188.99631909785379,356.72358757945204,90.8139151908489,1.9249510256121334,92.49510256121334,258.5411836724472,3.6332741243260736,263.32741243260733,167.72726848159826,1.887463148923851,88.74631489238509
237.4247947013675,212.4690743685944,24.955720332773097,1.1174557775381444,106.40169027202901,199.80712844649463,368.6319848864193,93.40543817446562,1.8778567138892541,87.78567138892541,262.23029461439023,3.464531286523421,246.45312865234212,168.82485643992464,1.8449391057893785,84.49391057893784
209.42198246242964,223.74795610098994,-14.3259736385603,0.9359727173011843,97.88284117569081,190.167021332774,361.70504533666445,92.28418015708318,1.9428024263358015,94.28024263358014,263.8222041609736,3.6952855167683243,269.5285516768324,171.53802400389046,1.9020387594109465,90.20387594109465
203.49830692774515,234.4657694517946,-30.967462524049466,0.8679233109530035,100.59938746224752,198.04951605854578,358.2972110485163,97.45012859629826,1.9686950492901252,96.86950492901252,257.6978235862688,3.5616241816877507,256.16241816877505,160.24769498997054,1.80912944489397,80.912944489397
220.05595431252243,232.03077160362116,-11.97481729109873,0.9483912534172176,95.17568454410042,196.6279718620373,386.32643246807766,101.45228731793688,2.0659475453620524,106.59475453620524,291.15074792397724,4.059087510834453,305.9087510834453,189.69846060604036,1.964758263077346,96.4758263077346
228.5599119492338,204.40981317519402,24.150098774039776,1.1181454960449546,104.45582467534864,190.50464173378458,354.4941212775085,86.04881705843594,1.8237818936940842,82.37818936940842,250.03829660215985,3.393722871647275,239.3722871647275,163.98947954372392,1.860816188263205,86.08161882632051
199.63935225613787,214.40540250644307,-14.766050250305199,0.9311302323650101,101.98516336514595,191.08169729522194,328.00027148350364,89.09653393007599,1.8736225053743971,87.3622505374397,226.0151081183577,3.216156749282609,221.61567492826092,136.9185741882817,1.7165446828575213,71.65446828575213
212.51280080915532,204.1382872820008,8.374513527154534,1.041023727781089,93.51127818564427,186.26205440014948,345.20329955094036,92.75077621450521,1.991867270067368,99.1867270067368,251.69202136529609,3.691568613420317,269.1568613420317,158.94124515079088,1.8533205846067557,85.33205846067557
207.02704454226028,226.34625456888338,-19.319210026623097,0.9146475382885395,95.42650645062005,186.88318539484789,367.7502568212476,91.45667894422783,1.9583991109593175,95.83991109593175,272.3237503706275,3.853753747252036,285.3753747252036,180.86707142639972,1.967808158044089,96.78081580440889
209.13531980292333,226.78397108096132,-17.64865127803799,0.9221785772869394,97.094059210125,192.97240441467454,363.8124727010275,95.87834520454955,1.9874790073103805,98.74790073103806,266.7184134909025,3.7470106375271315,274.70106375271314,170.84006828635296,1.8853082843868088,88.53082843868087
207.76690982180844,215.8915891963885,-8.124679374580069,0.9623668554906539,95.79257042932599,170.53563672421834,369.1595413737511,74.74306629489234,1.7802595332801556,78.02595332801556,273.36697094442513,3.85373875781014,285.37387578101396,198.62390464953276,2.164706148608325,116.4706148608325
228.48082936720456,218.66754566803874,9.813283699165822,1.044877641394775,103.1536537336837,196.29043322261805,371.27847559656317,93.13677948893435,1.9028936554141809,90.28936554141809,268.12482186287946,3.5992760523549565,259.92760523549566,174.98804237394512,1.8914751447692137,89.14751447692137
221.39748711483185,204.54062608686166,16.856861027970183,1.0824132660120618,99.92028373470662,184.87429495287148,354.1125911149622,84.95401121816487,1.8502178741177522,85.02178741177522,254.19230738025556,3.5439510165438377,254.39510165438378,169.2382961620907,1.91542361908795,91.54236190879499
211.40790560585026,216.24311792301415,-4.835212317163894,0.9776399250824468,101.02032759710175,187.41488487338336,353.0413228228116,86.3945572762816,1.8552195318634093,85.52195318634092,252.02099522570984,3.4947552756989895,249.47552756989896,165.62643794942824,1.8837421748081786,88.37421748081786
204.12589684561073,217.75566369502178,-13.629766849411055,0.9374079800353654,103.6011491076015,196.28374728229926,332.937444421048,92.68259817469776,1.8946097506933675,89.46097506933674,229.3362953134465,3.213646250923866,221.3646250923866,136.65369713874873,1.696204851552027,69.62048515520269
216.06582693887916,214.64096129332341,1.424865645555741,1.0066383677978807,103.4235794333957,192.95865851769523,349.6779443972129,89.53507908429953,1.8657124378678045,86.57124378678046,246.2543649638172,3.381027289066164,238.1027289066164,156.71928587951768,1.8121910003076942,81.21910003076943
216.57702934520626,216.82733843378904,-0.25030908858278167,0.9988455833549826,99.80458263682517,198.8091630907446,351.49280594092323,99.00458045391942,1.9919843141289728,99.19843141289728,251.68822330409807,3.521810288210473,252.1810288210473,152.68364285017864,1.7679909742414017,76.79909742414017
212.91316183380354,234.0390664104419,-21.125904576638362,0.9097334265571322,106.77658245132932,205.84058557832967,357.81117433670926,99.06400312700035,1.9277690000254082,92.77690000254081,251.03459188537994,3.351026658863202,235.10266588632018,151.9705887583796,1.7382926371463774,73.82926371463773
215.93396739977678,212.88094310633355,3.0530242934432295,1.0143414635847336,100.18849198458902,189.2521606714851,353.7817131030913,89.06366868689607,1.8889610665124676,88.89610665124677,253.5932211185023,3.531161175252642,253.11611752526423,164.52955243160622,1.869366837598257,86.93668375982571
210.4880176222293,229.50820305985417,-19.02018543762486,0.9171263371677197,100.1540219037675,192.45061938578314,367.38968973357464,92.29659748201564,1.9215465912162606,92.15465912162605,267.23566782980714,3.668246993481492,266.8246993481492,174.9390703477915,1.9090075724677804,90.90075724677804
218.48819047156704,215.16534388392523,3.3228465876418056,1.0154432239303108,102.4946949302871,197.2178075717157,350.76779903123554,94.7231126414286,1.9241757605684429,92.41757605684428,248.27310410094844,3.422301995921,242.2301995921,153.54999145951984,1.7785807648413463,77.85807648413463
214.49875036031315,222.40434786891086,-7.905597508597708,0.9644539435296589,89.71254497592987,187.44257885716175,378.1995235107444,97.73003388123188,2.089368648581457,108.93686485814568,288.48697853481457,4.21568158179234,321.568158179234,190.75694465358268,2.01768203263436,101.76820326343599
215.19164787873717,218.0941837009365,-2.902535822199326,0.9866913652948239,98.85681646100576,206.48600501418744,344.58592589431714,107.62918855318168,2.088738160970783,108.87381609707832,245.72910943331138,3.485707290910381,248.5707290910381,138.0999208801297,1.6688100768409995,66.88100768409994
192.3967647439186,227.6163261362232,-35.2195613923046,0.8452678593396394,97.43872584400327,193.7103641909711,338.8705462852383,96.27163834696782,1.9880223444331167,98.80223444331166,241.431820441235,3.4777809679876226,247.77809679876225,145.16018209426718,1.7493671425404977,74.93671425404978
204.64840548222853,232.5558611312787,-27.907455649050178,0.8799967650211306,104.61296363500111,201.501779104572,349.6916571806878,96.88881546957089,1.926164522091353,92.6164522091353,245.0786935456867,3.3427181969605244,234.27181969605243,148.1898780761158,1.735427144785708,73.54271447857079
210.60672593421063,208.56822842353628,2.038497510674347,1.009773768162497,100.23774116620359,182.73779111064195,345.7868992597748,82.50004994443836,1.8230437855502502,82.30437855502501,245.54915809357124,3.449667712348263,244.9667712348263,163.04910814913288,1.8922571907986554,89.22571907986554
218.07546555077585,218.68252929488548,-0.607063744109638,0.9972239952315027,96.98951333589166,194.52940158144074,363.6180773511597,97.53988824554908,2.0056745816194725,100.56745816194726,266.628564015268,3.7490452817500657,274.9045281750066,169.08867576971895,1.8692191226369916,86.92191226369917
221.97228190322238,214.78447820810277,7.187803695119612,1.033465191503063,99.01546972234955,190.64409975021317,365.47557069442496,91.62863002786362,1.9253971150649545,92.53971150649545,266.4601009720754,3.6910956613068575,269.1095661306858,174.8314709442118,1.9170568151507468,91.70568151507467
215.46267411952599,225.81858587004706,-10.355911750521074,0.9541405694725206,99.86200408337858,192.46386886812053,369.59601703286046,92.60186478474195,1.9272982816109432,92.72982816109432,269.7340129494819,3.701067492339436,270.1067492339436,177.13214816473993,1.9203397458777776,92.03397458777775
228.65068022002222,209.17919040286054,19.471489817161682,1.0930852145457746,103.67556321098033,190.90904802883256,362.16019469451135,87.23348481785223,1.841408352326301,84.1408352326301,258.484631483531,3.4932069185629926,249.32069185629925,171.2511466656788,1.8970300173505403,89.70300173505403
209.92084641552128,214.05142714813564,-4.130580732614362,0.9807028582446415,100.46513277846041,185.77688176282444,349.7163958042006,85.31174898436403,1.8491677323762494,84.91677323762494,249.25126302574017,3.4809728124818573,248.09728124818574,163.93951404137616,1.882453793420177,88.2453793420177
203.4194852491042,232.0214692540833,-28.6019840049791,0.8767269938556527,98.4340950706321,199.34338670962129,355.3839499745278,100.90929163898919,2.0251457238122725,102.51457238122725,256.9498549038957,3.6103745325186307,261.0374532518631,156.04056326490652,1.7827727111519733,78.27727111519734
218.9256952726207,218.56193563237264,0.3637596402480483,1.0016643320768348,100.73274038116419,194.66640174329171,360.8323042330341,93.93366136212752,1.9325037818557351,93.25037818557351,260.0995638518699,3.58207572699477,258.207572699477,166.1659024897424,1.8535931265060666,85.35931265060665
201.86827231448433,228.8074355196127,-26.93916320512838,0.8822627282896178,97.59480744665782,198.73947962281295,349.67927468167494,101.14467217615513,2.036373500008569,103.6373500008569,252.08446723501712,3.582970076279912,258.2970076279912,150.939795058862,1.7594857113711386,75.94857113711386
198.49103820000357,219.8163719678725,-21.325333767868926,0.9029856894781898,97.46063551193488,181.56028907148857,348.44019066839064,84.09965355955369,1.862908938750507,86.29089387505068,250.97955515645577,3.5751889861801813,257.5188986180181,166.87990159690207,1.9191431807601598,91.91431807601597
209.62272668304408,217.13686185569145,-7.5141351726473715,0.9653944746717338,94.17816722570339,190.9020102329899,355.05920534941004,96.72384300728652,2.0270304238930694,102.70304238930694,260.8810381237066,3.770079794592841,277.00797945928406,164.15719511642013,1.859902915197548,85.99029151975479
192.55960875292368,220.10565582386263,-27.546047070938954,0.8748507985047762,94.71231935805497,182.62344927489917,341.6621282322253,87.9111299168442,1.9281910791826433,92.81910791826434,246.94980887417034,3.607367347225333,260.7367347225333,159.03867895732614,1.870855739439729,87.08557394397289
202.41948815304062,222.88664234978523,-20.467154196744616,0.9081723607078047,100.64117121987765,189.6180025395468,347.70002199481434,88.97683131966916,1.8840997202355225,88.40997202355226,247.05885077493667,3.454848724238019,245.4848724238019,158.08201945526753,1.8336867667525285,83.36867667525286
183.44627171557198,221.6393590902332,-38.19308737466122,0.8276791291427974,96.98184646317553,181.70215578616,328.94444395937234,84.72030932298448,1.8735687390232685,87.35687390232685,231.9625974961968,3.391814612276681,239.1814612276681,147.24228817321233,1.8103497040866015,81.03497040866014
216.2478577822101,213.85674934577537,2.3911084364347346,1.0111808883458182,98.07440044030717,190.20230960139827,356.8802006502728,92.1279091610911,1.93936754899832,93.936754899832,258.80580020996564,3.6388721118666165,263.88721118666166,166.67789104887453,1.8763189647811154,87.63189647811154
220.8023359025421,210.41174467786982,10.390591224672278,1.0493821827321463,105.97586697405313,195.16384959326655,345.6814043032982,89.18798261921341,1.8415876667567153,84.15876667567153,239.7055373292451,3.2618879578303805,226.18879578303805,150.51755471003167,1.771236860841388,77.1236860841388
216.41928610795097,221.50615267776874,-5.086866569817772,0.9770351003422565,99.43330205234047,203.17502113603067,354.27983499020837,103.7417190836902,2.0433297189414654,104.33297189414654,254.8465329378679,3.5629897396318975,256.2989739631897,151.1048138541777,1.7437174757472245,74.37174757472245
227.4453807180472,220.61272609165454,6.832654626392667,1.030971262390158,100.48442924567827,198.06287613775376,373.5398548311206,97.57844689207549,1.971080272083769,97.1080272083769,273.0554255854423,3.7173904219313276,271.7390421931328,175.47697869336682,1.885966023089161,88.5966023089161
225.78039436605522,235.33095113305538,-9.55055676700016,0.9594164867773797,108.40042970539137,206.06144959466496,377.20513894860954,97.66101988927359,1.9009283464530062,90.09283464530063,268.80470924321816,3.4797384103897975,247.97384103897974,171.14368935394458,1.8305468572146528,83.05468572146528
217.57317228785556,212.16554219470208,5.407630093153472,1.0254877867405583,107.57243385913702,190.82086767762905,346.21477018707037,83.24843381849203,1.7738825908457498,77.38825908457498,238.64233632793335,3.2184339218393863,221.84339218393862,155.39390250944132,1.8143443869669553,81.43443869669554
220.70848911634542,225.43439658138507,-4.725907465039654,0.9790364401497464,99.99554197065042,195.42947561458107,373.78931096136427,95.43393364393064,1.9543818830637605,95.43818830637605,273.79376899071383,3.7380597534145545,273.80597534145545,178.3598353467832,1.9126557536210045,91.26557536210045
212.91298268182405,231.40463916041256,-18.49165647858851,0.9200895170223019,103.6207553200549,195.52396672103248,367.33171072226753,91.90321140097758,1.8869189489800073,88.69189489800074,263.7109554022126,3.544962682309011,254.4962682309011,171.80774400123505,1.8787042677298227,87.87042677298227
216.22779771299778,228.17230044339803,-11.944502730400245,0.9476513901679171,102.03178937093597,192.7354212474326,371.83293661622514,90.70363187649664,1.8889742347528977,88.89742347528977,269.80114724528914,3.644285167482741,264.4285167482741,179.09751536879253,1.9292402725437177,92.92402725437177
209.1193388504456,213.98653214200567,-4.867193291560085,0.9772546746618141,102.003172801102,184.55130128351132,348.10433240406354,82.54812848240933,1.8092702042060158,80.92702042060158,246.10115960296156,3.412681418085289,241.26814180852892,163.55303112055222,1.8862198748157233,88.62198748157233
205.08297644066414,227.51001690298207,-22.427040462317933,0.9014239427010303,98.93701409080136,188.41773157734735,361.53474434732067,89.480717486546,1.9044210431135848,90.44210431135849,262.5977302565193,3.654190978671695,265.4190978671695,173.11701276997331,1.9187936364625378,91.87936364625378
227.18858032445436,207.0108399966797,20.17774032777467,1.09747190209024,105.66423878093191,192.74423254421959,352.8906591565496,87.07999376328767,1.8241198230162432,82.41198230162432,247.2264203756177,3.3397359714877535,233.97359714877535,160.14642661233,1.8308753237303173,83.08753237303172
218.90616815688742,229.98576002458034,-11.079591867692926,0.9518248787815873,97.1005696682576,198.73488370875174,377.50243889519237,101.63431404049413,2.046691223210389,104.66912232103888,280.40186922693476,3.8877469018454045,288.7746901845405,178.76755518644063,1.8995278123815773,89.95278123815773
201.6567617760277,217.8135352538634,-16.156773477835685,0.9258229133510696,99.25155082142334,183.946104592776,346.00779013063726,84.69455377135267,1.8533322962755303,85.33322962755304,246.75623930921392,3.486170112880008,248.6170112880008,162.06168553786125,1.8810280918785263,88.10280918785263
209.01048664531126,234.93642216904948,-25.925935523738218,0.8896470147779679,102.47324467446686,199.89725848223642,363.54986006483784,97.42401380776957,1.9507263492754865,95.07263492754865,261.076615390371,3.5477539646543774,254.77539646543775,163.65260158260142,1.8186835718767207,81.86835718767207
215.66910072995103,216.4050061051466,-0.7359053751955855,0.9965994068786097,101.73917009766403,194.52925346150582,351.8427366934766,92.79008336384179,1.912038925369338,91.2038925369338,250.10356659581254,3.4582819611731335,245.82819611731335,157.31348323197076,1.8086880529930196,80.86880529930195
213.66321754941615,230.20370603341647,-16.54048848400032,0.9281484700268062,102.32571330171247,199.30085098862432,364.1738210839121,96.97513768691185,1.947710351170246,94.77103511702461,261.84810778219963,3.5589668455095684,255.89668455095685,164.8729700952878,1.8272567290979524,82.72567290979525
202.04337432718526,200.43846680366295,1.6049075235223142,1.0080069836350045,95.18820965033656,180.83570928566618,327.69884276026954,85.64749963532962,1.8997700445249082,89.97700445249082,232.510633109933,3.442641099817249,244.2641099817249,146.86313347460336,1.812135689652997,81.2135689652997
197.76765139568457,215.84281077638994,-18.075159380705372,0.9162577650110804,101.06732528260652,185.31016933881494,334.0381986366903,84.24284405620843,1.8335319433916635,83.35319433916635,232.97087335408378,3.3051057570055,230.51057570055,148.72802929787537,1.8025896788532203,80.25896788532204
201.5583372463751,226.21156450740122,-24.65322726102613,0.8910169455097884,102.38216348678763,199.42143279988127,339.85125634399554,97.03926931309364,1.9478142091187252,94.78142091187252,237.4690928572079,3.3194381205653385,231.94381205653386,140.42982354411427,1.7041862129485106,70.41862129485106
213.79526946134808,222.7506028858847,-8.955333424536605,0.959796591755469,100.64156543495581,198.45370460225217,355.7235384836413,97.81213916729637,1.9718861063475002,97.18861063475002,255.08197304868548,3.5345588768046716,253.45588768046716,157.2698338813891,1.7924761807626357,79.24761807626356
223.18552512213188,217.50445611834982,5.681069003782056,1.0261193223585765,105.53025875352296,192.0520940870464,363.45261902015324,86.52183533352346,1.819877032004672,81.9877032004672,257.9223602666303,3.444060720717412,244.4060720717412,171.40052493310682,1.8924689196849924,89.24689196849924
214.666158097918,219.58308103042955,-4.916922932511568,0.9776079153756377,101.04567314761059,200.633135285288,349.6950502596226,99.58746213767742,1.9855687931555173,98.55687931555173,248.649377112012,3.4607622411379992,246.07622411379992,149.06191497433457,1.7429576114751817,74.29576114751816
206.52202274646078,231.917322974211,-25.395300227750226,0.8904984763446319,96.64861866505588,201.38021875794948,359.6301811580024,104.7316000928936,2.0836326637616,108.36326637616,262.9815624929465,3.721006943765351,272.1006943765351,158.24996240005294,1.7858267479104426,78.58267479104425
230.2222003434946,216.62612700862653,13.596073334868066,1.0627628510125495,108.27171492358835,200.94128724199206,361.0594888626013,92.66957231840371,1.8558982591511024,85.58982591511024,252.78777393901296,3.334753579154217,233.4753579154217,160.11820162060926,1.7968407280469947,79.68407280469947
221.60694685106168,231.9929535741877,-10.38600672312603,0.9552313699053591,100.79801295847285,197.7438085586594,381.8580291207419,96.94579560018654,1.9617828045888825,96.17828045888825,281.06001616226905,3.788348777054377,278.8348777054377,184.1142205620825,1.9310745145654775,93.10745145654775
220.48636166470237,215.8834725390285,4.602889125673869,1.021321174203559,102.15903126127046,190.69817762460357,361.6975424197222,88.53914636333312,1.86667958055412,86.66795805541202,259.53851115845174,3.540534184341326,254.0534184341326,170.99936479511862,1.8967016199375393,89.67016199375392
