CELL__chatbot__low,CELL__dashboard__low,IF_DIFFCLASS__low,IF_OR__low,CELL__chatbot__medium,CELL__dashboard__medium,IF_DIFFCLASS__medium,IF_OR__medium,CELL__chatbot__high,CELL__dashboard__high,IF_DIFFCLASS__high,IF_OR__high,DL_DIFFCLASS__chatbot,DL_OR__chatbot,DL_DIFFCLASS__dashboard,DL_OR__dashboard,DID_DIFFCLASS,DID_OR_RATIO
5.3307792115881165,8.499711231722097,3.1689320201339806,5.2028368683821675,7.165343206034808,8.347913513289717,1.1825703072549087,1.7973934072903792,4.916394073423662,8.683288986047625,3.766894912623963,7.29279064848703,-0.4143851381644543,0.7800819630574278,0.18357775432552792,1.0934370208319855,0.5979628924899822,1.401695043103425
6.687588954086721,11.583553802255437,4.895964848168717,10.191450290890701,6.774828178124522,8.427629267362581,1.6528010892380598,2.214890630063458,4.266502950533865,8.842040829164917,4.575537878631052,11.012393509764898,-2.4210860035528556,0.2549294266261348,-2.7415129730905203,0.2754645396970658,-0.3204269695376647,1.080552148658172
5.104530854441247,11.078960963963228,5.974430109521981,18.255674242687356,6.174907425899022,8.801531145915163,2.6266237200161413,3.52002635405462,6.046110502906188,8.794848396375434,2.7487378934692455,3.7483741035311193,0.9415796484649412,1.6584855117450312,-2.284112567587794,0.3405310623241874,-3.2256922160527353,0.20532652224732806
7.016756966002842,10.846769833592367,3.8300128675895246,5.9943816149051585,6.749722556281312,8.732271916233868,1.9825493599525563,2.5357480290007626,6.2885614765489875,8.925974348835405,2.6374128722864176,3.47947655861082,-0.7281954894538547,0.7004781180499259,-1.9207954847569617,0.40659693495558374,-1.192599995303107,0.5804562976035805
4.919268808711553,8.73671409119546,3.8174452824839067,7.4146522168776405,6.126321734421602,9.048933216960519,2.922611482538917,4.357563073719395,5.7707157077716404,8.279878933051052,2.509163225279411,3.628434105204698,0.8514468990600879,1.6334330995505215,-0.45683515814440767,0.7993367987629161,-1.3082820572044955,0.4893599860213883
6.714504676157816,11.959839985327564,5.245335309169748,13.333043481592565,6.3112432241386145,8.99697740820863,2.685734184070016,3.8546620126841065,4.870645305948259,8.977716627135761,4.107071321187502,8.75253849086494,-1.8438593702095565,0.3523279804897692,-2.982123358191803,0.23128734372634605,-1.1382639879822465,0.6564546574042595
3.8880142927109667,11.411309840972157,7.52329554826119,40.128057572959406,6.405503868402171,7.708870244592951,1.3033663761907803,1.8455253337617128,4.1625122871331195,7.605350476373066,3.4428381892399464,6.118793109050857,0.27449799442215284,1.2021086455614616,-3.805959364599091,0.1832995300960807,-4.080457359021244,0.1524816669216018
7.3482147366358275,9.95297106450077,2.6047563278649433,3.6550737227820607,5.511043552868462,8.444380262309721,2.9333367094412592,4.784028292843572,5.4689285595758905,8.382240547770506,2.9133119881946152,4.7565935092911555,-1.879286177059937,0.35477088780002475,-1.570730516730265,0.4616872408556008,0.30855566032967197,1.3013673239046661
6.439347670224354,11.24786290251285,4.808515232288496,10.08984369452676,6.379717430208951,8.839727504047504,2.4600100738385526,3.3389348476155947,6.323499519526052,7.540344693196366,1.2168451736703139,1.8477490494075766,-0.11584815069830157,0.9412865224933381,-3.7075182093164836,0.1723774252420473,-3.591670058618182,0.18312960094811864
4.418753443134637,11.71674871591565,7.297995272781012,40.4137232722737,6.466429739516531,8.625962587609592,2.159532848093061,2.8461613933850596,4.3620119678267395,8.627360465657512,4.2653484978307725,9.275322252478423,-0.05674147530789764,0.9645416939311562,-3.0893882502581373,0.22137121533913923,-3.0326467749502397,0.2295092236364637
6.454390148344217,9.78257771929996,3.328187570955743,5.22093430752967,6.291051486398049,8.877615745560826,2.5865642591627767,3.645422364762645,4.581670662344519,8.494190001331555,3.9125193389870363,7.9342993767403245,-1.8727194859996983,0.3497039091064372,-1.288387717968405,0.5314480789511622,0.5843317680312934,1.519708716751601
4.2489663901108825,13.461092636083876,9.212126245972993,116.46729453222012,6.416576075460085,8.784762498521507,2.368186423061422,3.1799178792616862,6.110099350471303,8.524031519171501,2.4139321687001987,3.297730239330643,1.86113296036042,2.9599658732045127,-4.937061116912375,0.08381038648367395,-6.798194077272795,0.02831464620669403
6.134292968072086,11.022403329226373,4.888110361154287,10.672787385358179,6.125205328341956,8.195179352882272,2.0699740245403166,2.778380497702268,4.828550226997088,8.377770933673006,3.549220706675918,6.201970294609494,-1.3057427410749982,0.48632466057979007,-2.6446323955533675,0.2826038774640764,-1.3388896544783693,0.5811012691134347
5.617245749203292,12.475325441109613,6.858079691906321,23.897487067275883,6.489574932879182,8.359780241668947,1.8702053087897648,2.3571858086894992,5.599830536841082,9.37845804233488,3.778627505493799,5.747883279052917,-0.01741521236221022,0.9911308504353521,-3.096867398774732,0.23838926773066177,-3.0794521864125217,0.24052249773675172
7.382188764975145,13.459098080781567,6.0769093158064225,25.40491506276624,6.938704252424411,7.675917030613945,0.7372127781895346,1.4582815026459273,4.700259955065275,7.950990154696567,3.250730199631292,5.969502723589397,-2.68192880990987,0.2232807585313403,-5.5081079260850005,0.052465245126185084,-2.8261791161751306,0.23497432323001052
5.556754827925381,7.491879366574818,1.9351245386494362,2.7655370772742276,5.728462972639266,8.224694113931125,2.496231141291859,3.60077135739058,5.581716183413929,8.805454368095633,3.2237381846817046,5.180282489621412,0.024961355488547277,1.0142088039783175,1.3135750015208156,1.89977135047023,1.2886136460322684,1.8731560434283558
6.661507263564304,10.908234532317925,4.246727268753621,7.2498460312084285,6.6726233233816075,8.596335944938629,1.923712621557021,2.5207396871584495,4.686927430833941,9.002063618025497,4.315136187191556,9.23481832098932,-1.9745798327303632,0.3306489136906477,-1.906170914292428,0.42117896474232364,0.06840891843793528,1.2737950959559936
5.988010270236445,11.228713168941184,5.240702898704739,12.537355820555442,6.310802747291582,7.711577343265755,1.4007745959741724,2.0026661047019525,5.403106176746056,8.33298079266275,2.9298746159166944,4.386390430038273,-0.5849040934903886,0.72640779179745,-2.895732376278433,0.2541451508476375,-2.3108282827880444,0.3498656728595538
6.550710981418386,11.462777732775978,4.9120667513575915,8.850609775702205,5.920551445428765,8.327290779349132,2.4067393339203678,3.0124808552257623,4.992347367682537,9.576656131716957,4.58430876403442,8.37791394644943,-1.5583636137358488,0.456725177687735,-1.8861216010590205,0.43233227233104216,-0.32775798732317174,0.9465917217872968
5.399956096313829,12.991478727475348,7.591522631161519,35.65149734491296,6.326505818988192,8.890567550543325,2.5640617315551335,3.1663311460602404,5.535423612207246,9.442900093794407,3.9074764815871603,5.9412449078083585,0.1354675158934171,1.0710693198490313,-3.5485786336809415,0.17849138511347298,-3.6840461495743586,0.16664783670456695
4.093382552982161,12.122357459937701,8.02897490695554,54.93833886675293,7.394912403818705,9.35919150099931,1.9642790971806052,2.4853133078160417,4.5438105297740075,8.220833534253806,3.677023004479799,6.651778366001335,0.4504279767918469,1.3320220663377664,-3.901523925683895,0.16127745662990828,-4.351951902475742,0.12107716584104432
5.656040265760776,12.454676713772924,6.798636448012148,27.69653496122536,6.106084363873787,8.737007801919077,2.63092343804529,3.53899770541684,6.052727963583906,9.383568884780487,3.3308409211965815,4.91841238283375,0.39668769782312996,1.2296102069582888,-3.071107828992437,0.21835691996956036,-3.467795526815567,0.177582227875055
4.338801594500805,8.915630136692329,4.576828542191524,11.216776798978188,5.783252737075003,7.883031725639445,2.0997789885644425,2.904643707353728,5.186006028360159,8.591113882565416,3.4051078542052577,5.697512290548768,0.8472044338593534,1.6908000097932643,-0.32451625412691243,0.8588344057568008,-1.1717206879862658,0.5079455883501037
5.015412543275411,9.801016453142049,4.785603909866638,10.717538138678808,6.4418755160296435,8.89095558387171,2.4490800678420666,3.2504791860576923,5.708659889285047,8.039233995034637,2.33057410574959,3.191391364686421,0.6932473460096364,1.4697471421268793,-1.7617824581074117,0.4376507250978151,-2.455029804117048,0.2977728022416756
5.78146185478375,11.442095908264074,5.660634053480324,19.2596933927809,6.567255339534433,8.394331771113665,1.8270764315792318,2.6024760266850038,5.7279805270815745,7.825504099138617,2.0975235720570424,3.125945755026684,-0.053481327702175285,0.9692600500665355,-3.616591809125457,0.15731581376877557,-3.5631104814232817,0.1623050632882027
4.648896663775778,12.395455337548922,7.746558673773144,32.460606412971366,6.403226577803313,9.267321263728315,2.864094685925002,3.446099754960132,4.977636960699733,8.533203149025383,3.55556618832565,5.156242293026847,0.32874029692395457,1.2004453287283017,-3.8622521885235397,0.19068611644858016,-4.190992485447494,0.1588461480795502
4.100609733278101,8.82784181012684,4.727232076848739,12.353481021901331,6.767025711098051,8.809786076979659,2.042760365881608,2.67995220260335,4.6208190567949545,8.58275230761891,3.9619332508239546,7.863511432960399,0.5202093235168537,1.4000401380484249,-0.2450895025079305,0.8911845667329814,-0.7652988260247842,0.6365421551236676
4.709744805638458,11.42662372550141,6.7168789198629515,29.175890008220232,8.034001410199574,7.818298022590663,-0.21570338760891072,0.9021440101771246,4.976188342579261,8.311745790134951,3.335557447555691,5.547103325084684,0.2664435369408027,1.1738605763151473,-3.114877935366458,0.22318174027352625,-3.3813214723072607,0.19012627630285836
6.118941556870593,12.199037867632727,6.080096310762134,18.4590354021686,6.2569259689396075,8.798765733111034,2.541839764171427,3.387474024995774,4.839456782641746,7.994352939129719,3.1548961564879727,5.032928645964014,-1.2794847742288464,0.49632841933628924,-4.204684928503008,0.13532589677953494,-2.9252001542741617,0.2726539353932187
6.239389609771654,11.196962307115344,4.95757269734369,10.249512267405464,6.4102014278355135,9.041719673751158,2.631518245915645,3.451029329186129,5.780544181028472,8.52058636332807,2.7400421822995975,3.752557594521312,-0.45884542874318157,0.789516363870255,-2.6763759437872743,0.2890582058876982,-2.2175305150440927,0.36612060131435165
3.4219707088738516,12.099799413121877,8.677828704248025,89.04002574156357,5.903277176632275,9.19130425503083,3.2880270783985557,4.859361749497202,4.671225499162631,8.16859710673038,3.4973716075677483,6.050761124885507,1.2492547902887794,2.3390168031827647,-3.931202306391498,0.15894909986021888,-5.180457096680277,0.06795551859393761
5.040359658916375,9.429296917183832,4.388937258267457,8.692939928078761,6.70302501052102,8.821674413360649,2.1186494028396288,2.724129575001113,6.621702136004532,7.901903059026929,1.280200923022397,1.8511754824999243,1.5813424770881568,2.3174555705044493,-1.5273938581569029,0.49350587596305334,-3.1087363352450597,0.21295160185341983
4.515629845457864,12.924444492162642,8.408814646704778,74.72699735211243,6.780659913293562,8.937422299273779,2.156762385980217,2.8310610605077304,5.12071381310746,9.422852702108676,4.302138889001216,8.629295987644177,0.6050839676495956,1.4360870647137745,-3.5015917900539666,0.16583591987577648,-4.106675757703562,0.11547762245795949
5.0231637828641205,14.70222391155246,9.67906012868834,150.4631036732221,5.514851696639418,8.183946361488703,2.6690946648492844,3.8701243541754016,3.796426128648393,7.878371308883355,4.081945180234962,9.761186337545348,-1.2267376542157273,0.4535194274380974,-6.823852602669105,0.02942174879320928,-5.5971149484533775,0.06487428545103543
6.875587603493372,10.126355275422457,3.2507676719290846,4.4351215407427516,6.855397672588485,8.723514548481939,1.8681168758934534,2.381182526712918,4.836098264176676,8.825150743728729,3.989052479552053,7.193987473094699,-2.039489339316696,0.3431881065088582,-1.3012045316937275,0.5566681581236553,0.7382848076229687,1.62204967936232
6.979729354132971,12.161661398629946,5.181932044496975,10.952594442410453,7.505713915237308,8.97385679598206,1.468142880744752,1.9389632094011986,4.474596361098109,7.661111594856732,3.186515233758623,5.077157502680421,-2.505132993034862,0.26992082910097864,-4.500549803773214,0.12512382977435876,-1.9954168107383516,0.4635575186661469
5.33215504471391,13.302084516686486,7.969929471972576,48.01595401064653,7.001420249156719,8.449482430559708,1.4480621814029897,1.9528828844240116,5.3706473907767185,8.245313277606526,2.874665886829807,4.034419426211141,0.03849234606280838,1.0210180308093337,-5.056771239079961,0.08578846474852238,-5.095263585142769,0.08402247772306247
6.729070776029386,9.232630326588868,2.5035595505594825,3.441884241804074,7.3830087325606115,9.055570491036283,1.6725617584756716,2.269263043429552,5.1363349691742775,8.697097335734247,3.5607623665599695,6.295875201357431,-1.5927358068551083,0.42141393073583244,-0.5355329908546214,0.7708479802434084,1.057202816000487,1.8291943479358355
4.675427592144039,10.406475256232534,5.7310476640884955,16.760136466337453,6.85620125791344,8.87998912560633,2.0237878676928904,2.5729612121235306,4.884737250614823,8.639495491266018,3.7547582406511957,6.539983865301094,0.20930965847078387,1.1339668827537872,-1.766979764966516,0.44248596256305855,-1.9762894234372999,0.39021065720058895
7.904996533278755,9.866717025396929,1.9617204921181735,2.5996167562858257,5.824826058028847,7.99849164703764,2.1736655890087926,3.079123852035688,4.811016020127415,9.111393467639529,4.300377447512114,9.567170835797516,-3.0939805131513403,0.1883828145512409,-0.7553235577574,0.693290872580421,2.3386569553939403,3.6802235609015335
4.99144105810445,10.196249563421615,5.204808505317165,14.899562461457148,5.822018563718548,8.5915865779755,2.7695680142569516,4.1237672789741,6.172253087271176,8.13136783667561,1.959114749404434,2.7153667205406244,1.1808120291667255,1.9287466265464897,-2.0648817267460053,0.3515039059453791,-3.245693755912731,0.18224472883447795
5.787748087462277,12.436884158883784,6.649136071421506,24.26383219409555,6.367077399692147,8.264999580000245,1.8979221803080977,2.4738138454897447,5.808092235452709,8.12719951642819,2.319107280975481,3.091634401901815,0.02034414799043205,1.0107532550387177,-4.3096846424555935,0.12878755136924983,-4.3300287904460255,0.12741739957524703
5.567088605382075,12.482328513628987,6.915239908246912,26.36261890619106,5.621049492341645,8.212924555077416,2.591875062735771,3.454316623751866,6.386648868228377,9.004582037656926,2.6179331694285484,3.3744061413628406,0.8195602628463021,1.509026379371504,-3.4777464759720615,0.19315485688843692,-4.297306738818364,0.12799965562489646
5.894309311262648,13.389383143770218,7.495073832507569,46.5730687370618,7.011261130947602,8.439745105233756,1.428483974286154,1.9945620577199685,6.1243140433519185,9.49506578263327,3.370751739281352,5.1796174925829686,0.2300047320892702,1.1292251499294312,-3.894317361136947,0.12558662115783326,-4.124322093226217,0.11121486371932253
6.701573819533881,12.316057884097745,5.614484064563864,14.447694458136022,6.207673980542684,8.618788070647717,2.411114090105033,3.13764896940965,4.403229174813302,8.006577002226637,3.6033478274133346,6.423175630845345,-2.2983446447205793,0.28856881534908485,-4.309480881871108,0.12829231597767926,-2.011136237150529,0.44458135860066045
4.751648139026295,9.978836043108126,5.227187904081831,11.719457860498583,5.830887339417711,8.572040516631835,2.741153177214124,3.5443667926850004,5.3483043879888434,9.040783907439213,3.6924795194503695,5.588225236601753,0.5966562489625487,1.3965993706960145,-0.9380521356689133,0.665944785300296,-1.534708384631462,0.4768330841853475
5.839561779244743,10.420735918062206,4.581174138817463,8.276764466895068,6.181455443024622,8.85012274536762,2.6686673023429988,3.4200216817673974,5.83401469423129,9.545260489728241,3.711245795496951,5.557317930523743,-0.005547085013453135,0.9972041076342602,-0.8754754283339654,0.6695587738316707,-0.8699283433205123,0.671436036720821
7.0625531747387145,9.494649933484139,2.4320967587454243,3.1144193675343983,6.514012932757435,8.662970663968366,2.148957731210931,2.7947119754287777,6.185396098991773,8.904037913622236,2.7186418146304634,3.6943288263289644,-0.8771570757469416,0.6435123605851755,-0.5906120198619025,0.7633353069246078,0.2865450558850391,1.1862014681900932
5.293611345458117,11.918305519234947,6.62469417377683,23.956927824948348,7.245810369386997,8.868726144088553,1.6229157747015561,2.093616014309121,6.181586298740377,8.35692728552578,2.175340986785403,2.7502283869531867,0.8879749532822601,1.5712985019837302,-3.561378233709167,0.1803833019036943,-4.449353186991427,0.11479887600985066
5.872089687559821,11.113576744365878,5.241487056806056,11.554763956866761,6.379573521540564,9.062425721963775,2.682852200423211,3.461977262483351,4.5032825712192155,8.966310506514434,4.4630279352952185,9.016904920197526,-1.368807116340606,0.47320500171907504,-2.1472662378514435,0.36927145584199556,-0.7784591215108376,0.7803625373791354
5.776624452450034,9.888779895709261,4.112155443259227,6.91091731407956,6.825735564891026,8.892268583408343,2.066533018517317,2.603412957304116,5.8696462592954965,8.961249659154886,3.0916033998593893,4.293058309215956,0.09302180684546268,1.0484459337247212,-0.9275302365543752,0.6512940790610622,-1.0205520433998378,0.6211994897507659
4.171645318946392,9.183870081819597,5.012224762873205,12.496537871312247,6.83107871327269,9.063551488149928,2.2324727748772384,2.8061136154619075,5.356770682065953,8.860829977394962,3.504059295329009,5.406529584250249,1.1851253631195613,1.9974162812366607,-0.32304010442463493,0.8641665657942044,-1.5081654675441962,0.4326421957766224
5.330371102295227,9.834544003937127,4.5041729016419,8.090810919293762,5.9211642908273285,9.056892044067977,3.1357277532406487,4.233276996727146,5.733038277368595,9.28743272910824,3.554394451739644,5.153672675987768,0.40266717507336836,1.2372604182146714,-0.5471112748288878,0.7881082964414081,-0.9497784499022561,0.6369785090018673
5.516602055850883,12.617093415664435,7.100491359813552,36.462047441596575,7.225368583171414,8.374369820429253,1.1490012372578393,1.744225860660601,6.065206919172514,8.09926118925364,2.0340542700811266,2.749211429287274,0.5486048633216312,1.3418429737502287,-4.517832226410794,0.10117396851210449,-5.066437089732426,0.07539926093538354
6.676548559301896,8.211644221829665,1.5350956625277696,2.0604843750961557,6.143373154632607,8.6380226947121,2.494649540079494,3.263637333259445,4.6621796984993935,7.9808465754763835,3.31866687697699,5.407859255797489,-2.0143688608025023,0.34257938372958563,-0.23079764635328193,0.8991192136853664,1.7835712144492204,2.624557274570511
5.188223941851362,11.693819060791398,6.505595118940036,21.215481499099486,6.704143101299468,8.537704135440435,1.8335610341409678,2.3191724787777948,5.598556486805502,8.871408502688626,3.2728520158831236,4.660841678588113,0.41033254495413995,1.243877045422725,-2.8224105581027725,0.27326808380905043,-3.2327431030569125,0.2196905914572784
5.533554394936041,8.61773481725313,3.0841804223170888,4.203615320064016,6.22063900965189,8.691285156858756,2.4706461472068657,3.0799469161117887,5.592421365355577,8.594370844328893,3.001949478973316,4.036694278334665,0.058866970419535924,1.0307335460282943,-0.023363972924236975,0.9898042258720887,-0.0822309433437729,0.9602910758906436
6.709319096482268,10.880823638238487,4.171504541756219,7.69202615509498,7.220922948627607,8.773576765038593,1.5526538164109853,2.1282351683515106,4.472078414230921,9.128106797910286,4.656028383679365,11.434715954860048,-2.237240682251347,0.2854716060084203,-1.7527168403282012,0.42437280660074644,0.4845238419231457,1.4865674822603168
5.119885359337296,12.565636454082872,7.445751094745576,39.37949232287712,5.131348085715868,8.572083378747513,3.4407352930316444,5.456237740409221,5.674100996900017,8.84238481072336,3.1682838138233427,4.610762040121668,0.554215637562721,1.3502456245751082,-3.7232516433595126,0.15809399520913953,-4.277467280922234,0.1170853601239316
4.417322456344108,13.892992394213861,9.475669937869753,109.71243309362146,6.900146516545689,9.157946320468973,2.257799803923284,2.769205410273647,5.203682228166465,8.270416470997633,3.066734242831168,4.3277973027132335,0.7863597718223572,1.5613667165173204,-5.622575923216228,0.06159081950651532,-6.408935695038585,0.03944673525761818
6.2257656782171695,10.532921680526924,4.307156002309754,8.751469256918211,6.38500448582883,8.058794844816353,1.6737903589875227,2.360637878443791,5.041582920985305,8.29216978295848,3.250586861973175,5.669145157184984,-1.1841827572318646,0.5094038925132577,-2.240751897568444,0.3299885454102217,-1.0565691403365793,0.6477935293783281
5.89129376872187,10.746742310571406,4.855448541849536,9.75685556607861,7.242276268457452,8.23595449169422,0.9936782232367669,1.591184590031573,3.9067484286976684,9.164689705988968,5.2579412772913,15.540472708974285,-1.984545340024202,0.3064253018476452,-1.5820526045824383,0.4880664685924461,0.40249273544176356,1.5927747012063416
5.774553023665887,12.151812446781117,6.3772594231152295,18.327035438704034,6.897332486675496,8.491292865896288,1.5939603792207917,2.072447511538949,4.379518850439021,8.397048989345949,4.0175301389069284,7.700223817542111,-1.3950341732268665,0.4509971639090615,-3.7547634574351676,0.18948940840931067,-2.359729284208301,0.42015654104538686
3.3439449856110373,10.28825293259282,6.944307946981784,41.95034084493075,6.791111818519795,8.33390341656218,1.5427915980423847,2.0747709492239204,5.521103519387481,8.376773128784288,2.8556696093968075,4.093480773938642,2.1771585337764434,4.281811562671364,-1.9114798038085326,0.4178157544467583,-4.088638337584976,0.09757920177741046
7.010269817927337,10.10707602452481,3.0968062065974733,4.7037036274517545,6.804757009953314,8.53828230671476,1.7335252967614467,2.4106236562817527,4.313747301249678,8.313041377706124,3.9992940764564464,9.290972216781265,-2.6965225166776587,0.20835695928194226,-1.7940346468186856,0.41155626994940947,0.9024878698589731,1.9752460938561889
5.815838706227081,13.186375270083872,7.370536563856791,33.97822297354021,5.664238821531981,8.935857677177557,3.271618855645576,4.721673461205078,4.926423941345564,9.929448853388685,5.003024912043121,11.074445814458384,-0.8894147648815167,0.6180389000099945,-3.256926416695187,0.20143602903301047,-2.36751165181367,0.32592775152138964
5.714638912124324,9.697581584273305,3.9829426721489805,6.576565584258116,6.41628737606769,8.881068241351052,2.4647808652833616,3.178267709985335,4.94816653665133,8.772732015022756,3.824565478371426,6.685652935832162,-0.7664723754729943,0.6513675620401804,-0.924849569250549,0.6621719798375622,-0.15837719377755466,1.0165872825529423
4.849702411348115,12.559279028977096,7.709576617628981,42.77932904510207,6.636375914351329,8.698909353648242,2.062533439296913,2.6287465226971976,5.671600687934714,9.398188243404961,3.726587555470247,5.894635658454582,0.821898276586599,1.5692612941846713,-3.161090785572135,0.21623115155408532,-3.982989062158734,0.13779168093636748
5.781479744502758,11.923864634598097,6.142384890095339,21.481742975617596,5.216896943602227,9.05072770446759,3.8338307608653635,6.957393502474338,6.691384608294716,9.21761231676893,2.526227708474214,3.412739396498219,0.909904863791958,1.610744633226316,-2.7062523178291666,0.25589411779802207,-3.6161571816211246,0.15886696905236122
7.249967708009341,12.862308462218103,5.612340754208762,13.482611660493971,7.079843324505931,8.518307632894048,1.4384643083881175,1.9486524959182374,4.5853349649715005,8.486801201296636,3.9014662363251356,7.180911575910669,-2.6646327430378403,0.2467199898364364,-4.3755072609214665,0.13140439520455038,-1.7108745178836262,0.5326053851236993
6.240865884610661,13.494897640010533,7.254031755399873,36.53151115416506,6.158942117853084,8.576143957401127,2.417201839548043,3.20171021329929,5.958247299228759,8.490864920044178,2.5326176208154187,3.4104691576573245,-0.28261858538190143,0.8653775273567881,-5.0040327199663555,0.08078897569622144,-4.721414134584454,0.09335691434348145
7.744215065702044,11.174241560157258,3.4300264944552135,4.832156617327848,6.954790577870284,9.152793565525817,2.198002987655533,2.7776799809923576,5.067722796692958,8.38848324320148,3.3207604465085216,5.1922486643124905,-2.6764922690090867,0.25949355207625835,-2.7857583169557785,0.2788309973923682,-0.10926604794669181,1.0745199453373206
5.523818623623689,9.541801236814601,4.017982613190912,8.161818569705575,6.351009317624563,8.490937544943593,2.1399282273190297,3.0253433065472692,4.562681627469497,7.653914170425478,3.0912325429559804,5.818687646488768,-0.9611369961541918,0.546355959449868,-1.8878870663891236,0.3895056775258783,-0.9267500702349318,0.712915583309599
5.012570795555482,9.462555642648537,4.449984847093055,10.266157301375493,5.9082079734551085,8.42734929158488,2.5191413181297717,3.670333361946961,5.142579960352239,8.663462040161933,3.5208820798096943,6.446056783763161,0.13000916479675695,1.0836196004990728,-0.7990936024866038,0.6803980566204544,-0.9291027672833607,0.6278938257549879
5.195459413820763,11.609529520597567,6.414070106776804,19.14553767722416,6.465038436992837,8.506856279840159,2.0418178428473217,2.5385959453787565,4.57352409026237,8.984156829274552,4.410632739012182,8.587090123693082,-0.6219353235583931,0.6990771061008697,-2.6253726913230153,0.3135476378205889,-2.0034373677646222,0.4485165299853879
5.600783502634886,8.874285113643094,3.273501611008208,5.363195707154664,5.532510841253661,8.157885265352506,2.6253744240988457,3.9295456102348374,5.718295104484755,8.432961733029934,2.714666628545179,4.046345798495247,0.11751160184986986,1.0687191526863418,-0.44132338061315934,0.8063116636737477,-0.5588349824630292,0.7544654380404766
6.588070545811182,9.238706642707935,2.6506360968967533,3.4008656446448384,6.463606125383727,8.370991988187479,1.9073858628037517,2.449122024824596,5.842267307067057,9.004253126297298,3.1619858192302415,4.462575397777192,-0.7458032387441254,0.686240827882073,-0.23445351641063716,0.9004770418610893,0.5113497223334882,1.3121880909362507
4.120712602460974,12.76768344100983,8.646970838548857,86.9191311272903,6.734276353371745,9.050023553398432,2.3157472000266877,3.0635946180369213,3.727538525626352,8.313078751756466,4.585540226130114,12.221723428615897,-0.3931740768346219,0.7638590403683356,-4.4546046892533635,0.10740643410433946,-4.061430612418741,0.14061028072999915
