CELL__dashboard__T1,CELL__dashboard__T2,CELL__dashboard__T3,CELL__chatbot__T1,CELL__chatbot__T2,CELL__chatbot__T3,DIFF__T1,H__T1,DIFF__T2,H__T2,DIFF__T3,H__T3,TASKDIFF__dashboard__T2_vs_T1,TASKDIFF__dashboard__T3_vs_T1,TASKDIFF__dashboard__T3_vs_T2,TASKDIFF__chatbot__T2_vs_T1,TASKDIFF__chatbot__T3_vs_T1,TASKDIFF__chatbot__T3_vs_T2,DID__T2_vs_T1,DID__T3_vs_T2,DID__T3_vs_T1,OVERALL__chatbot,OVERALL__dashboard,OVERALL__diff,OVERALL__h
0.8477076782733023,0.8157109304664257,0.48199280558496904,0.918796681991263,0.8986208218242274,0.4298572201828041,0.07108900371796067,0.22386510323995967,0.08290989135780169,0.2393264804331925,-0.05213558540216495,-0.10472764182910166,-0.03199674780687656,-0.36571487268833325,-0.3337181248814567,-0.020175860167035542,-0.4889394618084589,-0.46876360164142333,0.011820887639841016,-0.13504547675996664,-0.12322458912012563,0.7499307190854777,0.7157471899724267,0.034183529113051,0.07729013545348051
0.8720077119297639,0.8281718245416525,0.4809831777540355,0.942429225190899,0.8738068692535457,0.46861444943016123,0.0704215132611351,0.2471300058801873,0.04563504471189317,0.12849955148618353,-0.012368728323874256,-0.0247695761883151,-0.043835887388111394,-0.3910245341757284,-0.347188646787617,-0.06862235593735333,-0.47381477576073777,-0.40519241982338444,-0.024786468549241936,-0.058003773035767425,-0.08279024158500936,0.7614400017955023,0.7269416831510492,0.034498318644453074,0.079107474754601
0.8616888577568099,0.8211982640021287,0.5298711704249257,0.9307751724682559,0.8446410965122005,0.48869251255939095,0.069086314711446,0.2296337386223315,0.023442832510071843,0.06287652449668402,-0.04117865786553476,-0.08239483926671154,-0.040490593754681226,-0.3318176873318842,-0.291327093577203,-0.08613407595605538,-0.44208265990886497,-0.3559485839528096,-0.04564348220137415,-0.0646214903756066,-0.11026497257698076,0.7553676621054075,0.7381051411388729,0.017262520966534578,0.039699975906391405
0.854870428373662,0.8769905829755612,0.49671480088352465,0.9162172154011015,0.8979892935182339,0.4982434681891991,0.06134678702743945,0.1943563134264359,0.02099871054267266,0.06652074321070867,0.0015286673056744693,0.003057374660241141,0.0221201546018992,-0.35815562749013735,-0.38027578209203655,-0.018227921882867593,-0.41797374721190234,-0.39974582532903474,-0.04034807648476679,-0.01947004323699819,-0.059818119721764984,0.7708166590361782,0.7428586040775825,0.027958054958595713,0.06519542371037002
0.8516744476443798,0.8441236022865348,0.5194688111727013,0.9605469644561854,0.8588927094092214,0.48126423935988144,0.10887251681180554,0.39078317725235,0.014769107122686531,0.04154620706000456,-0.03820457181281983,-0.0764277640811839,-0.007550845357845004,-0.33220563647167856,-0.32465479111383355,-0.10165425504696401,-0.47928272509630393,-0.3776284700493399,-0.09410340968911901,-0.05297367893550636,-0.14707708862462537,0.7683451383437521,0.7395283162649282,0.028816822078823856,0.06693001313830083
0.8234290971511844,0.7748916260128612,0.5300873626271483,0.9307243565872275,0.8941118643039688,0.45366592052287724,0.10729525943604312,0.3346580814385285,0.11922023829110762,0.3258124836012506,-0.07642144210427104,-0.15301240365943047,-0.048537471138323185,-0.2933417345240361,-0.24480426338571293,-0.03661249228325869,-0.4770584360643503,-0.4404459437810916,0.011924978855064494,-0.19564168039537866,-0.18371670154031416,0.7595007138046912,0.709469361930398,0.050031351874293195,0.11340608837943345
0.8726963962482668,0.8373038939284865,0.47012054538329806,0.9674691634294237,0.8428192988057064,0.48256599462516364,0.0947727671811569,0.36696133235644046,0.005515404877219909,0.015047353790820672,0.01244544924186558,0.024919454378602213,-0.035392502319780306,-0.4025758508649687,-0.3671833485451884,-0.1246498646237173,-0.48490316880426004,-0.36025330418054274,-0.089257362303937,0.006930044364645671,-0.08232731793929132,0.7644821897322045,0.7269851667199495,0.03749702301225499,0.08616351173735737
0.8385431756251085,0.8076496897066384,0.5527410792634413,0.9495820284189901,0.8588009745041277,0.5133692115208577,0.11103885279388159,0.3740594049490258,0.051151284797489316,0.13758725834714536,-0.03937186774258361,-0.07893714193375301,-0.030893485918470076,-0.2858020963616672,-0.2549086104431971,-0.09078105391486235,-0.4362128168981324,-0.34543176298327005,-0.05988756799639228,-0.09052315254007293,-0.1504107205364652,0.773482271666842,0.7327160356244471,0.04076623604239493,0.09461128996010482
0.8639125295448115,0.7713675209871244,0.5414455752783232,0.8746770518726253,0.8907268743288357,0.46758222903430835,0.010764522327813886,0.03194109037979409,0.11935935334171133,0.3233022220705437,-0.0738633462440148,-0.14786742101890415,-0.0925450085576871,-0.3224669542664883,-0.2299219457088012,0.01604982245621034,-0.407094822838317,-0.42314464529452733,0.10859483101389744,-0.19322269958572613,-0.08462786857182869,0.7436918152274612,0.7249069353350777,0.018784879892383533,0.04253397166779438
0.8798155172706814,0.848553389181785,0.5100022177541732,0.9372348458357926,0.8764013424464833,0.4736847512889751,0.05741932856511123,0.20159590138142658,0.027847953264698244,0.08095540417431923,-0.03631746646519812,-0.07266059520450674,-0.03126212808889639,-0.3698132995165082,-0.3385511714276118,-0.060833503389309374,-0.46355009454681756,-0.4027165911575082,-0.029571375300412983,-0.06416541972989637,-0.09373679503030935,0.7633576752211113,0.7468983613904496,0.01645931383066168,0.03828127705206397
0.8844041100922719,0.8351333532728207,0.4884172619107527,0.937573959615647,0.8925338291543841,0.462524681138596,0.05316984952337511,0.18876605544144187,0.057400475881563384,0.16823723605364904,-0.02589258077215667,-0.05185344087536348,-0.049270756819451256,-0.39598684818151925,-0.346716091362068,-0.045040130461262984,-0.47504927847705103,-0.43000914801578805,0.004230626358188272,-0.08329305665372005,-0.07906243029553178,0.7662174623344508,0.737603879775925,0.028613582558525752,0.06627439089636367
0.8620657381678245,0.7935799665045785,0.5036971691552684,0.9227727442022442,0.8938498429244924,0.45901088705420245,0.0607070060344197,0.1978118274010492,0.10026987641991392,0.27952030608579603,-0.044686282101065955,-0.0894647318696038,-0.06848577166324599,-0.3583685690125561,-0.2898827973493101,-0.028922901277751767,-0.46376185714804175,-0.43483895587029,0.03956287038549422,-0.14495615852097987,-0.10539328813548565,0.7588813516154275,0.7199653123336839,0.038916039281743586,0.08871233789276589
0.8738194178449877,0.8339503555666355,0.5206423022316963,0.9454940676565442,0.881071505138698,0.4820756058480577,0.07167464981155647,0.25501740326592204,0.04712114957206248,0.1352323026363309,-0.03856669638363858,-0.07715281234888227,-0.039869062278352185,-0.35317711561329146,-0.3133080533349393,-0.06442256251784617,-0.4634184618084865,-0.39899589929064033,-0.024553500239493986,-0.08568784595570106,-0.11024134619519504,0.7705725914275164,0.7436081065163175,0.02696448491119896,0.06289914435305333
0.8473187050992274,0.851152893968109,0.5157502725280462,0.9329178162771657,0.8871626515554774,0.5020955178675234,0.08559911117793839,0.2789024003020706,0.03600975758736835,0.10701679232793015,-0.013654754660522794,-0.027314708962364875,0.0038341888688816494,-0.3315684325711812,-0.33540262144006283,-0.04575516472168839,-0.43082229840964237,-0.385067133687954,-0.04958935359057004,-0.049664512247891146,-0.09925386583846119,0.7739612374207349,0.7380950083267586,0.0358662290939763,0.0835618664438984
0.8805548304392854,0.8476543008321221,0.49847030556814964,0.9168542786338735,0.856491036493793,0.44252299773261894,0.03629944819458808,0.12076774037043592,0.00883673566167087,0.024892793437055083,-0.0559473078355307,-0.1121493034947374,-0.032900529607163276,-0.38208452487113576,-0.3491839952639725,-0.060363242140080486,-0.47433128090125454,-0.41396803876117405,-0.02746271253291721,-0.06478404349720157,-0.09224675603011878,0.7404005854210869,0.7437098980246062,-0.003309312603519299,-0.007564118212170623
0.8731660581877093,0.8086344591613553,0.5203239223439424,0.9383138287313774,0.8601661456642087,0.49901363899323675,0.06514777054366805,0.22627411793447028,0.051531686502853336,0.13901464207437897,-0.021310283350705672,-0.0426317696933205,-0.06453159902635397,-0.3528421358437669,-0.2883105368174129,-0.07814768306716868,-0.4393001897381406,-0.36115250667097193,-0.013616084040814713,-0.07284196985355901,-0.08645805389437372,0.7666499860255519,0.7346998982234487,0.03195008780210318,0.07388589456520211
0.8323768764643495,0.7938406397122546,0.5389108996155655,0.9233507583005895,0.8455618104817341,0.4594699781030777,0.09097388183624,0.28259085693324026,0.05172117076947946,0.13485255594150702,-0.07944092151248777,-0.15904964315693815,-0.03853623675209494,-0.29346597684878406,-0.2549297400966891,-0.07778894781885548,-0.46388078019751183,-0.38609183237865635,-0.03925271106676054,-0.13116209228196724,-0.17041480334872777,0.7438555053522096,0.7224575894724182,0.02139791587979134,0.0483863142799037
0.8415405661470199,0.8038147693047116,0.52910567371282,0.9048197707490754,0.8821932261475169,0.5084076247352737,0.0632792046020555,0.19156460332174108,0.07837845684280531,0.21701666717031198,-0.020698048977546346,-0.04142823110981997,-0.03772579684230826,-0.31243489243419986,-0.2747090955918916,-0.02262654460155844,-0.3964121460138017,-0.37378560141224326,0.015099252240749816,-0.09907650582035166,-0.08397725357960184,0.7654302598179686,0.7250169839847331,0.04041327583323551,0.09281227782825807
0.8675986066107058,0.7929749474597128,0.49285859125118636,0.9459959299126774,0.9075414932735625,0.4545345107360799,0.07839732330197169,0.27577488800159644,0.11456654581384973,0.3268206538569771,-0.03832408051510644,-0.07677345353208676,-0.074623659150993,-0.3747400153595194,-0.3001163562085264,-0.038454436639114964,-0.4914614191765975,-0.45300698253748256,0.03616922251187804,-0.15289062632895617,-0.11672140381707813,0.7701528358323855,0.7183781100391827,0.05177472579320275,0.1188107061296968
0.8430369617595814,0.8553837823109545,0.4823580125796343,0.9528150369293676,0.8226774627445159,0.5034988554952121,0.10977807516978622,0.3767843626677476,-0.032706319566438546,-0.08910096206188678,0.02114084291557783,0.042289068230587645,0.012346820551373039,-0.36067894917994714,-0.3730257697313202,-0.13013757418485172,-0.4493161814341555,-0.3191786072493038,-0.14248439473622476,0.053847162482016375,-0.08863723225420839,0.7606427899622501,0.7282144623178296,0.032428327644420496,0.0743791908760727
0.8188699205634566,0.8229323065423055,0.48393867595841794,0.9071581778383682,0.8736530970660451,0.4470944879839874,0.08828825727491152,0.2599900016104115,0.05072079052373957,0.1418435302902119,-0.036844187974430564,-0.0738812933378512,0.0040623859788488925,-0.3349312446050387,-0.3389936305838876,-0.03350508077232306,-0.4600636898543808,-0.4265586090820577,-0.03756746675117195,-0.08756497849817013,-0.12513244524934208,0.743733770127726,0.70944870088889,0.03428506923883601,0.07695628616752481
0.8591862558794613,0.7744509752063827,0.4784056591068429,0.9407739397627984,0.8739875367310665,0.4634153225644307,0.08158768388333715,0.2776709873560361,0.09953656152468382,0.2639559322219407,-0.01499033654241222,-0.030032681688866303,-0.08473528067307856,-0.3807805967726184,-0.2960453160995398,-0.06678640303173189,-0.47735861719836775,-0.41057221416663586,0.017948877641346672,-0.11452689806709604,-0.09657802042574937,0.7601276735932252,0.7045752814213031,0.055552392171922094,0.1256269772415377
0.8571050711766905,0.8154782680819608,0.5068079147036708,0.9432322998604701,0.8548423807255476,0.47322768972614304,0.08612722868377953,0.29415417907166397,0.03936411264358686,0.10626512359455775,-0.03358022497752777,-0.06718648940451422,-0.04162680309472977,-0.35029715647301973,-0.30867035337828996,-0.08838991913492245,-0.47000461013432704,-0.3816146909994046,-0.046763116040192676,-0.07294433762111463,-0.1197074536613073,0.7568766313741789,0.7263583616036831,0.030518269770495876,0.06974401213723214
0.8493773223162405,0.8362911548289009,0.49294975429171517,0.9061816037849851,0.8615120856278377,0.4381180178654276,0.05680428146874461,0.17453808833191164,0.025220930798936725,0.07047720623032072,-0.05483173642628758,-0.10998116297250116,-0.013086167487339595,-0.35642756802452535,-0.34334140053718576,-0.04466951815714748,-0.46806358591955755,-0.42339406776241006,-0.031583350669807886,-0.0800526672252243,-0.11163601789503219,0.7354612225766545,0.7264357112548958,0.009025511321758661,0.02035280610942669
0.8913879666439649,0.8154865627001756,0.5154713268626643,0.9505279701701831,0.8357015086365599,0.4315645121913212,0.05914000352621818,0.2230839751147058,0.020214945936384288,0.053293426299063196,-0.08390681467134309,-0.16824956158697568,-0.0759014039437893,-0.37591663978130063,-0.30001523583751133,-0.11482646153362319,-0.5189634579788619,-0.4041369964452387,-0.03892505758983389,-0.10412176060772738,-0.14304681819756127,0.743366087548672,0.7437933490881531,-0.00042726153948113854,-0.0009784843417572908
0.8811720948717104,0.8303881781390586,0.4999177469999701,0.9397096018288387,0.8523937123702257,0.5058360390280401,0.05853750695712823,0.2077131509985497,0.022005534231167023,0.060270825607025014,0.0059182920280699824,0.011836849102070834,-0.05078391673265181,-0.38125434787174034,-0.3304704311390885,-0.08731588945861302,-0.4338735628007986,-0.34655767334218557,-0.036531972725961204,-0.01608724220309704,-0.052619214929058244,0.7666491769445657,0.7377675675022922,0.02888160944227347,0.06692264421640726
0.8802168876943248,0.8105736719412867,0.49789440194073065,0.94537385702645,0.8742162798186475,0.49630926897496924,0.06515696933212523,0.23500686751372157,0.06364260787736076,0.17548962905014598,-0.0015851329657614044,-0.003170320517088321,-0.06964321575303811,-0.3823224857535942,-0.31267927000055606,-0.07115757720780258,-0.4490645880514808,-0.3779070108436782,-0.001514361454764468,-0.06522774084312216,-0.06674210229788663,0.7716945104756199,0.7293178071302727,0.042376703345347155,0.09800970404365117
0.8614360397005912,0.8100697147128375,0.4950956849634846,0.9446622764102064,0.8344597242040267,0.476868101748631,0.08322623670961515,0.2879160804678538,0.02439000949118919,0.06383375819541026,-0.018227583214853627,-0.036471528425286115,-0.05136632498775373,-0.36634035473710663,-0.3149740297493529,-0.1102025522061797,-0.4677941746615754,-0.3575916224553957,-0.05883622721842596,-0.04261759270604282,-0.10145381992446878,0.7540699557791372,0.723911456047218,0.030158499731919197,0.06869475630530442
0.8547268990881217,0.8267635296225077,0.5271822888879601,0.9647440526776434,0.8875286066313587,0.478246980123327,0.11001715358952169,0.40429972448837903,0.06076507700885103,0.1745706608110429,-0.048935308764633145,-0.09791116858966498,-0.027963369465614063,-0.32754461020016157,-0.2995812407345475,-0.07721544604628472,-0.4864970725543164,-0.4092816265080317,-0.049252076580670656,-0.10970038577348418,-0.15895246235415483,0.7768398798107764,0.73622423919953,0.04061564061124645,0.09470990206757124
0.8378576441461809,0.8310680258241733,0.510726563273493,0.9291739373779894,0.8566827552810946,0.45715635951682154,0.09131629323180845,0.2901062596123629,0.025614729456921337,0.07062338796066658,-0.05357020375667143,-0.10724725851216244,-0.00678961832200764,-0.32713108087268794,-0.3203414625506803,-0.07249118209689476,-0.4720175778611678,-0.39952639576427307,-0.06570156377488712,-0.07918493321359277,-0.14488649698847988,0.7493752276826563,0.7278759394132924,0.02149928826936387,0.04893978781940822
0.8809490909356056,0.8501006466481609,0.4922667355834763,0.9561538243918354,0.8743670509512127,0.48310443927009566,0.0752047334562298,0.28264561424907253,0.024266404303051825,0.07047088938037449,-0.009162296313380613,-0.018330409908162038,-0.03084844428744471,-0.3886823553521293,-0.3578339110646846,-0.08178677344062268,-0.4730493851217397,-0.39126261168111703,-0.050938329153177975,-0.03342870061643244,-0.08436702976961041,0.7720114457684726,0.7419468815324524,0.03006456423602022,0.0701255238135321
0.8229261866468854,0.8081346499469355,0.5153612388523221,0.9105364142076021,0.8645605018497142,0.482212245654689,0.08761022756071668,0.26114871195828737,0.05642585190277871,0.153040021772187,-0.03314899319763309,-0.06631032989403396,-0.014791536699949925,-0.30756494779456334,-0.2927734110946134,-0.045975912357887894,-0.4283241685529131,-0.3823482561950252,-0.03118437565793797,-0.0895748451004118,-0.12075922075834977,0.7541727141725676,0.7167744067430533,0.03739830742951433,0.0848351098849407
0.8112613288172259,0.8137315403255201,0.46327812728493245,0.9434300108186564,0.850815292889591,0.4541848525201911,0.1321686820014305,0.4185422641436327,0.037083752564070926,0.09939253394650471,-0.009093274764741366,-0.018249072935371258,0.0024702115082941845,-0.34798320153229345,-0.35045341304058764,-0.0926147179290654,-0.4892451582984653,-0.39663044036939993,-0.09508492943735958,-0.04617702732881229,-0.14126195676617187,0.7517474459726707,0.6978696644954376,0.0538777814772331,0.12076628989149141
0.8485204075594893,0.7264848490415684,0.5356593922091998,0.9472954591010959,0.8667548823575522,0.4638102971018423,0.0987750515416066,0.3362527788320735,0.14027003331598376,0.35337796176092384,-0.07184909510735749,-0.14382213402024124,-0.12203555851792092,-0.31286101535028954,-0.19082545683236862,-0.08054057674354376,-0.4834851619992536,-0.40294458525570986,0.04149498177437716,-0.21211912842334124,-0.17062414664896408,0.7592868795201634,0.7035548829367526,0.05573199658341077,0.1258945600247312
0.877035623589058,0.8258664788428952,0.5085705058361892,0.9471833014106881,0.8575248821082201,0.46526432886156355,0.07014767782163012,0.2527743607332682,0.031658403265324875,0.08682821794209339,-0.04330617697462569,-0.08666919636539339,-0.05116914474616274,-0.3684651177528687,-0.317295973006706,-0.08965841930246798,-0.4819189725491245,-0.39226055324665654,-0.03848927455630524,-0.07496458023995056,-0.1134538547962558,0.7564438022340965,0.7370368600740772,0.019406942160019258,0.04463342030491502
0.8728241128353827,0.8173127269816648,0.5419201779935682,0.9452948880275057,0.8613739027126609,0.46651905941310856,0.07247077519212297,0.25713315960529437,0.044061175730996105,0.1202462426676707,-0.07540111858045961,-0.15095091390206505,-0.055511385853717954,-0.3309039348418146,-0.2753925489880966,-0.08392098531484482,-0.47877582861439716,-0.39485484329955234,-0.028409599461126867,-0.11946229431145572,-0.14787189377258259,0.759461374059503,0.7452247884510724,0.014236585608430552,0.032984698868328
0.8702181221547782,0.842669431137726,0.5280707916075079,0.9271762805360448,0.8873425045487611,0.4853674475992056,0.05695815838126661,0.1905845752566826,0.0446730734110351,0.13114788951410672,-0.042703344008302335,-0.08544040076534531,-0.027548691017052263,-0.3421473305472703,-0.31459863953021805,-0.03983377598728377,-0.44180883293683926,-0.4019750569495555,-0.012285084970231508,-0.08737641741933744,-0.09966150238956895,0.7666338112696391,0.7469946206534416,0.019639190616197566,0.04578662063633354
0.8877168913544399,0.810638392048274,0.4858823965715053,0.9338966229266533,0.8687258770427533,0.5156434322113288,0.046179731572213445,0.1633423445076585,0.058087484994479244,0.15891854774857794,0.02976103563982352,0.059530930804800875,-0.07707849930616584,-0.4018344947829346,-0.32475599547676876,-0.06517074588390004,-0.4182531907153245,-0.3530824448314245,0.011907753422265799,-0.028326449354655725,-0.016418695932389926,0.7747170121516106,0.7299397925200846,0.04477721963152603,0.10382711893064211
0.8481775006977519,0.8603568831160919,0.49985638360621265,0.9236013800235083,0.8955855033817699,0.47348478152608486,0.07542387932575645,0.24039161989368418,0.03522862026567797,0.10788992154930321,-0.026371602080127787,-0.05276809127046822,0.012179382418340046,-0.34832111709153923,-0.3605004995098793,-0.028015876641738435,-0.45011659849742347,-0.42210072185568503,-0.04019525906007848,-0.061600222345805755,-0.10179548140588424,0.7655010108262843,0.7371760363395748,0.028324974486709453,0.06555474988952259
0.8713386030374286,0.8422597253939511,0.47819557566266513,0.9462761808204709,0.8797839904063214,0.4533331293975922,0.07493757778304233,0.26591442328183135,0.03752426501237027,0.10870434935609419,-0.024862446265072946,-0.049847100549214485,-0.029078877643477496,-0.3931430273747635,-0.364064149731286,-0.06649219041414955,-0.49294305142287875,-0.4264508610087292,-0.03741331277067206,-0.06238671127744322,-0.09980002404811528,0.7597977668747948,0.7305979680313482,0.02919979884344659,0.06703493021278506
0.8655413468384353,0.7622533440979035,0.482588550923896,0.8931874744234883,0.8126296015034669,0.473545371960121,0.027646127585053026,0.08501126344620458,0.050376257405563396,0.12332802126010245,-0.009043178963775045,-0.018104032928455638,-0.10328800274053185,-0.3829527959145393,-0.27966479317400744,-0.08055787292002148,-0.41964210246336736,-0.3390842295433459,0.02273012982051037,-0.05941943636933844,-0.03668930654882807,0.7266683150482314,0.703609504802769,0.023058810245462413,0.051098081579869836
0.8447108470376938,0.8312998138737672,0.48789108987275664,0.9659141698197626,0.873503311666982,0.46900340063730717,0.1212033227820688,0.43872845570089414,0.04220349779321486,0.11926368117917052,-0.01888768923544948,-0.03781278763509133,-0.013411033163926667,-0.3568197571649372,-0.3434087240010105,-0.0924108581527806,-0.49691076918245547,-0.40449991102967486,-0.07899982498885394,-0.06109118702866434,-0.14009101201751828,0.7725401331552325,0.7236775157805866,0.04886261737464592,0.11267910551117799
0.8494227084015935,0.7947766205546786,0.46186020421160023,0.9273581933919204,0.8501045013069706,0.4977055722932222,0.07793548499032688,0.25122219787706657,0.055327880752292,0.14518457631605708,0.035845368081621976,0.0717648875209953,-0.05464608784691494,-0.3875625041899933,-0.33291641634307834,-0.07725369208494981,-0.4296526210986982,-0.35239892901374836,-0.022607604238034873,-0.019482512670670027,-0.0420901169087049,0.7596977745486824,0.7032241516060103,0.05647362294267211,0.12758003745468027
0.8740808694528245,0.8573920999127173,0.5084305486418231,0.9535489491188085,0.8465068357935663,0.46782648779787417,0.07946807966598401,0.2910500890031624,-0.010885264119150917,-0.03065449619353533,-0.040604060843948964,-0.08125340889103216,-0.01668876954010723,-0.36565032081100135,-0.3489615512708941,-0.10704211332524216,-0.48572246132093433,-0.37868034799569217,-0.09035334378513493,-0.029718796724798047,-0.12007214050993298,0.7571294164156708,0.7477746536812374,0.009354762734433364,0.021676088552218253
0.8476459434559086,0.8212039569666908,0.5366790376327062,0.9367670340773735,0.8384231203105366,0.41996964018741295,0.0891210906214649,0.2935900996624401,0.017219163343845767,0.04583372847613676,-0.11670939744529324,-0.23417619539778434,-0.026441986489217806,-0.3109669058232024,-0.2845249193339846,-0.09834391376683693,-0.5167973938899606,-0.4184534801231236,-0.07190192727761913,-0.133928560789139,-0.20583048806675813,0.7336030330352818,0.7364257727165675,-0.0028227396812856576,-0.006396068986606274
