CELL__chatbot__low,CELL__dashboard__low,IF_DIFF__low,IF_H__low,CELL__chatbot__medium,CELL__dashboard__medium,IF_DIFF__medium,IF_H__medium,CELL__chatbot__high,CELL__dashboard__high,IF_DIFF__high,IF_H__high,DL_DIFF__chatbot,DL_H__chatbot,DL_DIFF__dashboard,DL_H__dashboard,DID_DIFF
0.8141360512377648,0.6358156349711455,-0.17832041626661932,-0.40424262184364346,0.7288435672226226,0.718358422998817,-0.010485144223805531,-0.023446282968253573,0.7825676418929951,0.7230024443670757,-0.05956519752591938,-0.13830053547801846,-0.03156840934476968,-0.07873302335682508,0.08718680939593026,0.18720906300879991,0.11875521874069994
0.8244690239359046,0.6865154728194661,-0.13795355111643848,-0.3239142172693421,0.731143223729612,0.7260224697465074,-0.005120753983104631,-0.011515428323826793,0.7715455930643903,0.7671395362632213,-0.0044060568011690115,-0.010459499161179053,-0.0529234308715143,-0.1320736854096496,0.08062406344375517,0.18138103269851347,0.13354749431526947
0.7965939222167289,0.6644946011952929,-0.13209932102143596,-0.29977983783470896,0.7419534280626018,0.6950764604385592,-0.04687696762404259,-0.10431592917872012,0.7741495322781954,0.7525725056047103,-0.021577026673485045,-0.05077897174839707,-0.022444389938533482,-0.05468387768794303,0.08807790440941743,0.19431698839836886,0.11052229434795091
0.81922499592893,0.6446545981966262,-0.17457039773230387,-0.39897760726414533,0.7520947156985858,0.707207806254117,-0.044886909444468714,-0.10114252083923625,0.7898709356596334,0.7087536442485164,-0.08111729141111701,-0.18771151137241215,-0.029354060269296656,-0.07407084614152915,0.06409904605189021,0.13719524975020403,0.09345310632118686
0.7999088218385081,0.6745118908942408,-0.1253969309442673,-0.28674401006673134,0.7341012730646047,0.7233339454493656,-0.01076732761523913,-0.024217902855874218,0.7997785783372328,0.7341383416714065,-0.0656402366658263,-0.15560827746333672,-0.0001302435012753289,-0.0003255134001483029,0.05962645077716566,0.13081021920324631,0.05975669427844099
0.7958921540437088,0.6868678259495501,-0.10902432809415874,-0.2502372913192423,0.7320488322626097,0.7419376209195935,0.009888788656983727,0.022461820249471298,0.8015123116863947,0.7350822807888111,-0.06643003089758359,-0.15781004853146907,0.0056201576426858635,0.014016708571419123,0.04821445483926101,0.10644395135919238,0.04259429719657515
0.8083553961255312,0.6217942733170901,-0.18656112280844106,-0.4184932744769634,0.719215788544782,0.7329914017287482,0.013775613183966251,0.030892216461885003,0.7995753260636205,0.7734780929772062,-0.026097233086414318,-0.06371582060006675,-0.008780070061910727,-0.022117565732101774,0.15168381966011601,0.33265988814479486,0.16046388972202674
0.7562195507489639,0.6519621172421264,-0.10425743350683747,-0.22921372567266918,0.7448410506977653,0.7136886958439884,-0.031152354853776876,-0.07013521059971817,0.7673443390818422,0.7336642744578891,-0.03368006462395312,-0.07787265843019586,0.011124788332878333,0.02611652614255977,0.08170215721576268,0.17745759338503309,0.07057736888288435
0.8260300281530633,0.6805699989734588,-0.14546002917960443,-0.34080831805650713,0.7373569986435088,0.7379096596950124,0.0005526610515036445,0.0012562738345254232,0.7590914700879244,0.7455783892216391,-0.013513080866285332,-0.031307782436875264,-0.06693855806513882,-0.1655733909946564,0.06500839024818028,0.14392714462497547,0.1319469483133191
0.8036724380864785,0.6903676125360199,-0.11330482555045862,-0.2621228883626374,0.7498866562583176,0.7481183255165211,-0.0017683307417964977,-0.004078380663524062,0.7945060003670924,0.7407765403134804,-0.05372946005361201,-0.12740978082944698,-0.009166437719386078,-0.022878452308050967,0.05040892777746053,0.11183465522513947,0.05957536549684661
0.8788109480591006,0.6865356441333991,-0.19227530392570158,-0.47734473908291153,0.6817665844135855,0.7002112803989121,0.01844469598532661,0.03992018635720207,0.7622204639022719,0.7700292625149422,0.0078087986126702535,0.018448279892280706,-0.11659048415682871,-0.30760348147526395,0.08349361838154312,0.18818953749992828,0.20008410253837183
0.8210794307279164,0.6418025936711852,-0.17927683705673125,-0.4097596301344639,0.7455641560890078,0.7148069500385078,-0.03075720605050003,-0.06931940772231959,0.8011661405504856,0.8108013555403623,0.009635214989876628,0.024367403719895098,-0.01991329017743082,-0.0508915520895159,0.16899876186917706,0.3832354817648431,0.18891205204660788
0.8418042484041827,0.6916220950097891,-0.15018215339439356,-0.35938931115754635,0.7301894720890352,0.7186754469826163,-0.011514025106418857,-0.02577123957231775,0.828864026617321,0.7386517220290743,-0.0902123045882467,-0.2202151248318076,-0.012940221786861716,-0.03489682520470305,0.04702962701928515,0.1042773611210357,0.059969848806146864
0.8225162507696253,0.694877965244685,-0.12763828552494028,-0.30069926571510397,0.7371417967150203,0.7448608211336473,0.00771902441862693,0.01762036344495055,0.8128870753965197,0.7411619790805825,-0.07172509631593726,-0.1728179113744015,-0.009629175373105592,-0.024942181290207976,0.04628401383589742,0.10293917305049449,0.05591318920900301
0.7857398293192132,0.6472400119576281,-0.138499817361585,-0.3093964621225884,0.7160415196685616,0.7342243145769053,0.018182794908343736,0.04073271880746976,0.7701159028425592,0.6900351531011119,-0.0800807497414473,-0.18084024149919942,-0.015623926476654004,-0.037595285275922485,0.042795141143483706,0.09096093534746652,0.05841906762013771
0.822456643081133,0.7591391035223979,-0.06331753955873509,-0.15607338991105513,0.7364709985884158,0.7136598853293372,-0.022811113259078586,-0.05110065950445275,0.764415347792113,0.7775826713557183,0.013167323563605393,0.031339486269554406,-0.05804129528902002,-0.14368755796682464,0.018443567833320462,0.04372531821378489,0.07648486312234049
0.8581384317193134,0.7522668503069904,-0.105871581412323,-0.269610389823721,0.7112395516385085,0.7139270506293655,0.0026874989908569624,0.005938483464976052,0.7954806794078614,0.7612642438214475,-0.03421643558641385,-0.08243623020915214,-0.06265775231145199,-0.1662021520462944,0.008997393514457164,0.020972007568274442,0.07165514582590915
0.8448038203123179,0.6942368385205602,-0.15056698179175776,-0.3619725223086401,0.7446893422997108,0.7303396761090039,-0.014349666190706989,-0.032616694624317155,0.7736326471282989,0.7426031305745684,-0.03102951655373054,-0.07249426285882521,-0.071171173184019,-0.1818538131815708,0.04836629205400822,0.10762444626824408,0.11953746523802722
0.7964951845769072,0.6723597834474621,-0.1241354011294451,-0.28282753782111136,0.708783994369227,0.7483961243556424,0.03961212998641539,0.08913158151155631,0.7859208795927796,0.7894303785508212,0.003509498958041646,0.008581729111768688,-0.010574304984127592,-0.026018407580348235,0.11707059510335915,0.2653908593525318,0.12764490008748675
0.7975129925675638,0.698540399756344,-0.09897259281121984,-0.22896403736548443,0.7311902294265221,0.7270535163383274,-0.004136713088194743,-0.009308317452851878,0.7844937646954069,0.7250382852634446,-0.05945547943196228,-0.1384230490094458,-0.013019227872156924,-0.032023847499001334,0.026497885507100638,0.0585171408570373,0.03951711337925756
0.8256222053816771,0.6932101384941151,-0.13241206688756202,-0.31247589203006987,0.6962805642722736,0.7541988008412535,0.057918236568979875,0.12990833240608368,0.8127457753442616,0.7451479936472776,-0.06759778169698405,-0.1633320522226862,-0.012876430037415454,-0.03346172957480498,0.051937855153162515,0.11568211023257868,0.06481428519057797
0.798102855162986,0.7138714021337013,-0.0842314530292847,-0.19677251041373722,0.7484213392584139,0.7419898960621455,-0.006431443196268427,-0.014759890694889588,0.7503780004700314,0.7214966765573708,-0.028881323912660628,-0.06553718066725667,-0.04772485469295451,-0.11429468421686817,0.007625274423669559,0.016940645529612386,0.05535012911662407
0.8258464493649101,0.692679205569724,-0.13316724379518619,-0.31421805593842755,0.749824794608381,0.7396431281214686,-0.010181666486912433,-0.023352907842799198,0.7853320082313272,0.7624457963772825,-0.022886211854044713,-0.05472649187729317,-0.040514441133582935,-0.10250001894810401,0.06976659080755854,0.15699154511303037,0.11028103194114147
0.8550919889473984,0.6824098632736648,-0.17268212567373353,-0.4163203233876105,0.725794490622974,0.7381014218601618,0.012306931237187846,0.027785970929339765,0.8206817246916417,0.7690187494307178,-0.051662975260923893,-0.12816687864157572,-0.03441026425575666,-0.09348546284472192,0.08660888615705298,0.19466798190131285,0.12101915041280964
0.8012100190486159,0.7123049363714825,-0.08890508267713337,-0.20799865902182368,0.6944820572287043,0.7162561139220323,0.021774056693327992,0.04777035062853341,0.7776499361972394,0.762151541574663,-0.015498394622576406,-0.036827018556262026,-0.02356008285137645,-0.057806102553751515,0.049846605203180516,0.11336553791181014,0.07340668805455697
0.8353857747018297,0.7080974876537002,-0.12728828704812956,-0.3059919792931307,0.7604307540860443,0.6996902514563774,-0.060740502629666904,-0.1370188371677814,0.780824307386129,0.7445315017493502,-0.036292805636778724,-0.08536184029966298,-0.05456146731570077,-0.13887155561757458,0.03643401409565006,0.08175858337589315,0.09099548141135083
0.8373851248552787,0.698339550097497,-0.13904557475778168,-0.33275705499055674,0.7446329892892213,0.7393901608782,-0.005242828411021305,-0.011982989452834047,0.8073134435524417,0.7126921918967829,-0.09462125165565882,-0.22252630604656343,-0.030071681302836994,-0.07874047811730467,0.014352641799285859,0.03149027082668865,0.044424323102122854
0.7924438999938915,0.7271871817049544,-0.06525671828893709,-0.15307195699089426,0.7497099731032527,0.7131687764977138,-0.036541196605538895,-0.08248907407786277,0.7815857655913522,0.7528169131625542,-0.02876885242879801,-0.06810238203827534,-0.010858134402539354,-0.026522873571473315,0.025629731457599725,0.058446701381145605,0.03648786586013908
0.7979122614624999,0.7014562720480454,-0.09645598941445455,-0.2235950104034914,0.7456217552755787,0.7176595887873507,-0.027962166488228024,-0.06312404472441369,0.7773858129482044,0.7327464371033786,-0.0446393758448258,-0.1038970365483678,-0.020526448514295526,-0.050203460970706715,0.03129016505533322,0.06949451288441688,0.051816613569628744
0.8147837555872283,0.5743472763667768,-0.24043647922045142,-0.5317484149181289,0.7240180891827465,0.7187448351615195,-0.005273254021226914,-0.011762388898755471,0.7809705168748913,0.7362416334442546,-0.044728883430636635,-0.10462424814290516,-0.03381323871233699,-0.08426592344803518,0.1618943570774778,0.3428582433271885,0.19570759578981478
0.8045431496578201,0.719080209020301,-0.08546294063751914,-0.20135686221730165,0.7226971824874052,0.7211139084417245,-0.0015832740456807048,-0.0035336223357624874,0.795552306215027,0.7724462166603595,-0.02310608955466753,-0.056166805123130104,-0.008990843442793106,-0.022480393150900557,0.0533660076400585,0.12270966394327099,0.062356851082851605
0.8247898736755449,0.7308144094798265,-0.09397546419571845,-0.22720106039882504,0.757132635918417,0.7150460756768137,-0.04208656024160329,-0.09555588520781155,0.7629172288191021,0.7777863175548818,0.014869088735779745,0.03535565811742991,-0.06187264485644284,-0.15333570213785697,0.04697190807505536,0.10922101637839798,0.1088445529314982
0.8049295860207457,0.6839956609648578,-0.12093392505588796,-0.2790350508973469,0.7077930123369814,0.7163164571968911,0.008523444859909635,0.01882409591671408,0.7937378345846632,0.7162691272920383,-0.0774687072926249,-0.1806298067015053,-0.011191751436082531,-0.02794696197321045,0.03227346632718053,0.07045828222263117,0.043465217763263064
0.8152377191369453,0.675794908120572,-0.13944281101637335,-0.3228967672080991,0.7638834200651775,0.7370616828248236,-0.02682173724035386,-0.062001167627596665,0.8317479579276013,0.7266264748496011,-0.10512148307800018,-0.2550703966125365,0.01651023879065594,0.04331612491340264,0.05083156672902911,0.11114249550896527,0.03432132793837317
0.8099517144959761,0.7218510225357981,-0.088100691960178,-0.2088942142464636,0.7116358052723643,0.6835851901598327,-0.028050615112531596,-0.06108823669093422,0.7434836462727291,0.7165955928177836,-0.026888053454945493,-0.06058374178025039,-0.06646806822324702,-0.1600054682973333,-0.005255429718014515,-0.011694995831120103,0.06121263850523251
0.8276325796260601,0.6721808497963941,-0.15545172982966593,-0.3629747697570176,0.7308356224904032,0.7853631613087066,0.05452753881830341,0.12751179009966185,0.7826558465360534,0.7224031061948284,-0.060252740341224964,-0.13985319234495286,-0.044976733090006715,-0.11372251526229782,0.05022225639843425,0.10939906214976691,0.09519898948844097
0.8023835465003003,0.7219978923108016,-0.08038565418949872,-0.18942017678975676,0.7323540010291602,0.7198333404941494,-0.012520660535010775,-0.028077287471075074,0.7719027606370376,0.7233108641492049,-0.048591896487832686,-0.11197913158306827,-0.03048078586326275,-0.07450826372121444,0.0013129718384032874,0.0029327814854740453,0.03179375770166604
0.8326665592037346,0.6904246879553148,-0.1422418712484198,-0.33722521428783314,0.7321666105410101,0.7438733346771377,0.011706724136127611,0.026625105745644362,0.7680545090300916,0.7821250352171644,0.014070526187072718,0.03370365996571412,-0.06461205017364291,-0.16211897102149164,0.09170034726184961,0.20880990323205562,0.15631239743549252
0.8007619292880745,0.6851663677252849,-0.1155955615627896,-0.2660400965613252,0.6822948990795171,0.7824900584208518,0.10019515934133472,0.22721691445128456,0.7516798050891861,0.7737313029476031,0.02205149785841698,0.051846587171693326,-0.049082124198888466,-0.11792481257021681,0.08856493522231812,0.19996187116280173,0.13764705942120659
0.7795523653654896,0.7145221024262819,-0.06503026293920766,-0.14987121744282073,0.7237201435866032,0.7608269060399876,0.0371067624533844,0.08488719144309087,0.8002363335536123,0.7646807425972056,-0.0355555909564067,-0.08624429897934993,0.020683968188122792,0.05078647972534611,0.05015864017092375,0.1144133981888169,0.02947467198280096
0.8639795590839646,0.6550617447823391,-0.20891781430162548,-0.5000176108776571,0.7533070698961501,0.782315948575159,0.02900887867900881,0.06873407138239784,0.7900456529294981,0.7111551960202629,-0.07889045690923524,-0.18284813635595532,-0.07393390615446649,-0.1964997547602949,0.05609345123792375,0.12066971976140684,0.13002735739239024
0.8261527443584972,0.684479018495103,-0.14167372586339422,-0.3327344754893271,0.7547577047400468,0.7307686359882338,-0.023989068751812948,-0.05489422444742642,0.791683912812052,0.7712099217737033,-0.020473991038348682,-0.049554214838413824,-0.0344688315464452,-0.08775313623840564,0.08673090327860034,0.19542712441250765,0.12119973482504554
0.8175053470562742,0.6904331570017569,-0.1270721900545173,-0.2972893171886313,0.7599186409552233,0.6954327583633656,-0.06448588259185772,-0.14508873588283921,0.7801957085275358,0.8029130262602434,0.022717317732707576,0.05594541709036083,-0.037309638528738365,-0.09316404309291881,0.11247986925848652,0.2600706911860733,0.14978950778722488
